time,open,high,low,close,volume
2023-09-10T21:00:00.000Z,1.6999,1.70122,1.69924,1.69984,493
2023-09-10T22:00:00.000Z,1.69989,1.70146,1.69945,1.70113,2755
2023-09-10T23:00:00.000Z,1.70117,1.70217,1.70098,1.70192,992
2023-09-11T00:00:00.000Z,1.702,1.70244,1.70165,1.70184,2366
2023-09-11T01:00:00.000Z,1.70183,1.70267,1.70146,1.70256,2916
2023-09-11T02:00:00.000Z,1.70256,1.70297,1.7022,1.7026,2385
2023-09-11T03:00:00.000Z,1.70259,1.70274,1.70205,1.70266,1720
2023-09-11T04:00:00.000Z,1.70267,1.70316,1.70224,1.70273,2311
2023-09-11T05:00:00.000Z,1.70272,1.70359,1.70178,1.70201,3285
2023-09-11T06:00:00.000Z,1.70206,1.70321,1.70147,1.70203,3592
2023-09-11T07:00:00.000Z,1.70202,1.70307,1.70091,1.70289,4275
2023-09-11T08:00:00.000Z,1.7029,1.70455,1.70261,1.70278,3615
2023-09-11T09:00:00.000Z,1.70275,1.70421,1.70209,1.70382,3905
2023-09-11T10:00:00.000Z,1.70382,1.70382,1.70127,1.7013,2586
2023-09-11T11:00:00.000Z,1.70128,1.7013,1.69964,1.7004,3366
2023-09-11T12:00:00.000Z,1.70042,1.7011,1.69963,1.70019,4305
2023-09-11T13:00:00.000Z,1.70018,1.70438,1.69997,1.7035,5598
2023-09-11T14:00:00.000Z,1.70356,1.70509,1.70183,1.7025,8067
2023-09-11T15:00:00.000Z,1.70252,1.70359,1.70142,1.70144,4773
2023-09-11T16:00:00.000Z,1.70147,1.70257,1.69934,1.69949,2559
2023-09-11T17:00:00.000Z,1.69953,1.69954,1.69789,1.69843,2064
2023-09-11T18:00:00.000Z,1.69843,1.69916,1.69833,1.6989,1876
2023-09-11T19:00:00.000Z,1.6989,1.69996,1.69871,1.69911,1852
2023-09-11T20:00:00.000Z,1.69911,1.69911,1.69779,1.69791,898
2023-09-11T21:00:00.000Z,1.69762,1.69836,1.69711,1.69803,403
2023-09-11T22:00:00.000Z,1.698,1.69896,1.69776,1.6989,577
2023-09-11T23:00:00.000Z,1.69889,1.69912,1.69837,1.69843,607
2023-09-12T00:00:00.000Z,1.69844,1.69912,1.69824,1.6988,1482
2023-09-12T01:00:00.000Z,1.69884,1.70025,1.69853,1.69911,2877
2023-09-12T02:00:00.000Z,1.69916,1.6993,1.69844,1.6991,2237
2023-09-12T03:00:00.000Z,1.69911,1.69912,1.69864,1.69903,1261
2023-09-12T04:00:00.000Z,1.69903,1.6995,1.6988,1.69925,1152
2023-09-12T05:00:00.000Z,1.69923,1.69995,1.69923,1.69928,1714
2023-09-12T06:00:00.000Z,1.69943,1.70203,1.69775,1.69849,3632
2023-09-12T07:00:00.000Z,1.69848,1.69882,1.69496,1.69586,5118
2023-09-12T08:00:00.000Z,1.69586,1.69586,1.69283,1.69329,4143
2023-09-12T09:00:00.000Z,1.69328,1.69405,1.69282,1.69288,3225
2023-09-12T10:00:00.000Z,1.69285,1.69388,1.69275,1.6933,2630
2023-09-12T11:00:00.000Z,1.69332,1.69382,1.69254,1.6938,3349
2023-09-12T12:00:00.000Z,1.69381,1.69394,1.69194,1.69283,5036
2023-09-12T13:00:00.000Z,1.6928,1.69371,1.68842,1.69024,6621
2023-09-12T14:00:00.000Z,1.69021,1.69107,1.68923,1.69032,5889
2023-09-12T15:00:00.000Z,1.69031,1.69177,1.68912,1.69081,4454
2023-09-12T16:00:00.000Z,1.69081,1.69254,1.69076,1.69168,2552
2023-09-12T17:00:00.000Z,1.69167,1.69237,1.69118,1.69185,2400
2023-09-12T18:00:00.000Z,1.69186,1.69268,1.6916,1.69249,2665
2023-09-12T19:00:00.000Z,1.69251,1.69382,1.69243,1.69381,2130
2023-09-12T20:00:00.000Z,1.69379,1.69384,1.69297,1.69317,1402
2023-09-12T21:00:00.000Z,1.69214,1.69353,1.69145,1.69247,489
2023-09-12T22:00:00.000Z,1.69248,1.6934,1.6919,1.69317,671
2023-09-12T23:00:00.000Z,1.6932,1.69335,1.6928,1.69281,490
2023-09-13T00:00:00.000Z,1.69282,1.69361,1.6928,1.69321,1577
2023-09-13T01:00:00.000Z,1.69319,1.69378,1.69314,1.69336,2427
2023-09-13T02:00:00.000Z,1.69337,1.69372,1.69315,1.69318,2105
2023-09-13T03:00:00.000Z,1.69319,1.69391,1.69319,1.6937,1691
2023-09-13T04:00:00.000Z,1.69372,1.69399,1.69344,1.69349,1298
2023-09-13T05:00:00.000Z,1.69349,1.69361,1.69284,1.69298,2194
2023-09-13T06:00:00.000Z,1.69303,1.69313,1.68838,1.68866,5618
2023-09-13T07:00:00.000Z,1.68865,1.69117,1.68759,1.69097,5974
2023-09-13T08:00:00.000Z,1.69096,1.69186,1.69061,1.6918,5172
2023-09-13T09:00:00.000Z,1.6918,1.69303,1.68979,1.6899,3712
2023-09-13T10:00:00.000Z,1.6899,1.69259,1.6897,1.69242,3204
2023-09-13T11:00:00.000Z,1.69244,1.69311,1.69121,1.6914,3396
2023-09-13T12:00:00.000Z,1.6914,1.69399,1.68906,1.69218,11136
2023-09-13T13:00:00.000Z,1.69215,1.69382,1.69113,1.69349,10515
2023-09-13T14:00:00.000Z,1.69344,1.69402,1.68966,1.68991,8523
2023-09-13T15:00:00.000Z,1.68992,1.69136,1.68879,1.69002,4515
2023-09-13T16:00:00.000Z,1.69002,1.69299,1.69002,1.69253,3479
2023-09-13T17:00:00.000Z,1.69251,1.69425,1.69233,1.694,3070
2023-09-13T18:00:00.000Z,1.69399,1.69482,1.69338,1.69389,2369
2023-09-13T19:00:00.000Z,1.69389,1.69412,1.69238,1.6925,2858
