time,open,high,low,close,volume
2023-09-10T21:00:00.000Z,1.46034,1.46124,1.45958,1.46015,7279
2023-09-11T01:00:00.000Z,1.46017,1.46095,1.45985,1.46013,11315
2023-09-11T05:00:00.000Z,1.46013,1.46062,1.45765,1.45917,17536
2023-09-11T09:00:00.000Z,1.45917,1.45935,1.45564,1.45594,16282
2023-09-11T13:00:00.000Z,1.45592,1.4615,1.4556,1.45915,23856
2023-09-11T17:00:00.000Z,1.45919,1.45981,1.45774,1.45906,8355
2023-09-11T21:00:00.000Z,1.45832,1.45989,1.45827,1.45946,4496
2023-09-12T01:00:00.000Z,1.45948,1.46209,1.45847,1.4586,9300
2023-09-12T05:00:00.000Z,1.45864,1.45903,1.45483,1.45521,16436
2023-09-12T09:00:00.000Z,1.45519,1.45636,1.45322,1.45377,18901
2023-09-12T13:00:00.000Z,1.45378,1.45536,1.45117,1.45374,21753
2023-09-12T17:00:00.000Z,1.45376,1.45852,1.45367,1.45788,10979
2023-09-12T21:00:00.000Z,1.45684,1.45873,1.45669,1.4581,4418
2023-09-13T01:00:00.000Z,1.45809,1.45865,1.45733,1.45734,8973
2023-09-13T05:00:00.000Z,1.45733,1.45773,1.45515,1.45556,19544
2023-09-13T09:00:00.000Z,1.45562,1.45919,1.45476,1.45659,25088
2023-09-13T13:00:00.000Z,1.45659,1.45721,1.45204,1.45489,31593
2023-09-13T17:00:00.000Z,1.4549,1.45635,1.45382,1.45388,12496
2023-09-13T21:00:00.000Z,1.45306,1.45465,1.45254,1.45333,5366
2023-09-14T01:00:00.000Z,1.45335,1.45458,1.45299,1.45438,9048
2023-09-14T05:00:00.000Z,1.45437,1.45495,1.45208,1.45223,15170
2023-09-14T09:00:00.000Z,1.45224,1.45274,1.44218,1.4438,27755
2023-09-14T13:00:00.000Z,1.44376,1.44653,1.43686,1.43694,34602
2023-09-14T17:00:00.000Z,1.43693,1.43876,1.43582,1.43737,10432
2023-09-14T21:00:00.000Z,1.43711,1.43825,1.43656,1.43806,5422
2023-09-15T01:00:00.000Z,1.43806,1.43826,1.43672,1.43771,8846
2023-09-15T05:00:00.000Z,1.43771,1.44099,1.43752,1.44064,19493
2023-09-15T09:00:00.000Z,1.44069,1.44211,1.43995,1.44196,17329
2023-09-15T13:00:00.000Z,1.442,1.44592,1.44115,1.44264,30750
2023-09-15T17:00:00.000Z,1.44265,1.44412,1.44078,1.44204,11321
2023-09-17T21:00:00.000Z,1.44074,1.4429,1.44072,1.44261,3979
2023-09-18T01:00:00.000Z,1.44261,1.44261,1.44126,1.44142,7189
2023-09-18T05:00:00.000Z,1.44147,1.44174,1.43894,1.44076,14360
2023-09-18T09:00:00.000Z,1.44075,1.44178,1.43863,1.43868,15570
2023-09-18T13:00:00.000Z,1.43862,1.44303,1.43689,1.44123,24429
2023-09-18T17:00:00.000Z,1.44125,1.44221,1.44069,1.44159,8377
2023-09-18T21:00:00.000Z,1.44074,1.4422,1.44024,1.44101,6157
2023-09-19T01:00:00.000Z,1.44102,1.44104,1.43931,1.43933,6701
2023-09-19T05:00:00.000Z,1.43932,1.43971,1.43654,1.43747,15657
2023-09-19T09:00:00.000Z,1.43747,1.43909,1.43276,1.43361,21455
2023-09-19T13:00:00.000Z,1.43361,1.43654,1.43035,1.43645,24308
2023-09-19T17:00:00.000Z,1.43645,1.43691,1.4352,1.43614,8928
2023-09-19T21:00:00.000Z,1.43535,1.43695,1.43535,1.43664,4515
2023-09-20T01:00:00.000Z,1.43666,1.43821,1.43634,1.43718,5794
2023-09-20T05:00:00.000Z,1.43718,1.43859,1.4357,1.43819,15606
2023-09-20T09:00:00.000Z,1.43819,1.43854,1.43605,1.43752,15306
2023-09-20T13:00:00.000Z,1.43754,1.43952,1.4358,1.43888,23565
2023-09-20T17:00:00.000Z,1.43887,1.43943,1.43431,1.43493,32909
2023-09-20T21:00:00.000Z,1.43308,1.43565,1.43293,1.43335,6272
2023-09-21T01:00:00.000Z,1.43331,1.4351,1.43271,1.43481,12862
2023-09-21T05:00:00.000Z,1.43481,1.43941,1.43429,1.43787,20516
2023-09-21T09:00:00.000Z,1.43786,1.43979,1.436,1.4371,25651
2023-09-21T13:00:00.000Z,1.43708,1.43976,1.43584,1.43593,30834
2023-09-21T17:00:00.000Z,1.43593,1.43767,1.43572,1.43746,11529
2023-09-21T21:00:00.000Z,1.43549,1.43744,1.43548,1.43617,5026
2023-09-22T01:00:00.000Z,1.43616,1.43619,1.43357,1.43444,9603
2023-09-22T05:00:00.000Z,1.43439,1.43673,1.43056,1.43325,23034
2023-09-22T09:00:00.000Z,1.43325,1.43357,1.4285,1.43268,18559
2023-09-22T13:00:00.000Z,1.43269,1.43619,1.4308,1.43534,25119
2023-09-22T17:00:00.000Z,1.43535,1.43707,1.43409,1.43499,12406
2023-09-24T21:00:00.000Z,1.4347,1.43572,1.43364,1.43559,6231
2023-09-25T01:00:00.000Z,1.43555,1.4362,1.43481,1.43555,6852
2023-09-25T05:00:00.000Z,1.43557,1.43618,1.43234,1.43269,13751
2023-09-25T09:00:00.000Z,1.43269,1.43304,1.42989,1.4303,15134
2023-09-25T13:00:00.000Z,1.43031,1.4306,1.42557,1.42609,25796
2023-09-25T17:00:00.000Z,1.42611,1.42745,1.4249,1.42498,9943
2023-09-25T21:00:00.000Z,1.42501,1.42541,1.4239,1.42453,5304
2023-09-26T01:00:00.000Z,1.42452,1.42736,1.42408,1.42731,7519
2023-09-26T05:00:00.000Z,1.42724,1.42951,1.42583,1.4294,16842
2023-09-26T09:00:00.000Z,1.42937,1.43255,1.42903,1.43174,17177
2023-09-26T13:00:00.000Z,1.43178,1.4322,1.42735,1.42787,27176
2023-09-26T17:00:00.000Z,1.42788,1.42948,1.42777,1.42884,11216
2023-09-26T21:00:00.000Z,1.42831,1.42947,1.42742,1.42779,5688
2023-09-27T01:00:00.000Z,1.4278,1.42844,1.42679,1.42755,10093
2023-09-27T05:00:00.000Z,1.42757,1.42961,1.42726,1.42757,12976
2023-09-27T09:00:00.000Z,1.42756,1.42969,1.42466,1.42509,18990
2023-09-27T13:00:00.000Z,1.42509,1.42544,1.41887,1.41964,29917
2023-09-27T17:00:00.000Z,1.41966,1.42119,1.41741,1.41794,20516
2023-09-27T21:00:00.000Z,1.41777,1.41897,1.41711,1.41851,5361
2023-09-28T01:00:00.000Z,1.41852,1.41857,1.41665,1.41694,8709
2023-09-28T05:00:00.000Z,1.41696,1.42136,1.41571,1.41937,17972
2023-09-28T09:00:00.000Z,1.41943,1.42295,1.4193,1.41943,23758
2023-09-28T13:00:00.000Z,1.41942,1.42631,1.41939,1.42363,37291
2023-09-28T17:00:00.000Z,1.42363,1.4266,1.42351,1.42484,15939
2023-09-28T21:00:00.000Z,1.42425,1.4269,1.42399,1.42648,4008
2023-09-29T01:00:00.000Z,1.42652,1.42726,1.4255,1.42622,7513
2023-09-29T05:00:00.000Z,1.42628,1.42755,1.42319,1.42694,19627
2023-09-29T09:00:00.000Z,1.42688,1.42688,1.42196,1.42339,22572
2023-09-29T13:00:00.000Z,1.42335,1.43316,1.42335,1.43264,38119
2023-09-29T17:00:00.000Z,1.43261,1.43615,1.4326,1.43458,18250
2023-10-01T21:00:00.000Z,1.43385,1.43434,1.43273,1.43403,6487
2023-10-02T01:00:00.000Z,1.43404,1.43609,1.43387,1.43605,7432
2023-10-02T05:00:00.000Z,1.43608,1.4369,1.43408,1.4358,15783
2023-10-02T09:00:00.000Z,1.4358,1.43592,1.43285,1.43464,20305
2023-10-02T13:00:00.000Z,1.43464,1.43737,1.43358,1.43463,36813
2023-10-02T17:00:00.000Z,1.43462,1.43568,1.4326,1.43287,14599
