time,open,high,low,close,volume
2023-09-10T21:00:00.000Z,0.56906,0.57099,0.56821,0.57019,10614
2023-09-11T01:00:00.000Z,0.57018,0.57311,0.57017,0.57309,10833
2023-09-11T05:00:00.000Z,0.5731,0.57379,0.57287,0.57368,14817
2023-09-11T09:00:00.000Z,0.57369,0.57409,0.57274,0.57364,11456
2023-09-11T13:00:00.000Z,0.57364,0.57473,0.57296,0.57297,15666
2023-09-11T17:00:00.000Z,0.57296,0.57309,0.57252,0.57293,5191
2023-09-11T21:00:00.000Z,0.57227,0.57314,0.5721,0.57246,4638
2023-09-12T01:00:00.000Z,0.57244,0.57372,0.5722,0.57284,8388
2023-09-12T05:00:00.000Z,0.57283,0.5736,0.57222,0.57315,12136
2023-09-12T09:00:00.000Z,0.57316,0.57331,0.57221,0.57286,10443
2023-09-12T13:00:00.000Z,0.57285,0.57334,0.57222,0.57236,14283
2023-09-12T17:00:00.000Z,0.57234,0.5728,0.57224,0.5728,6654
2023-09-12T21:00:00.000Z,0.57126,0.57319,0.57108,0.57243,4951
2023-09-13T01:00:00.000Z,0.57244,0.57271,0.5708,0.57111,8018
2023-09-13T05:00:00.000Z,0.57111,0.57284,0.5707,0.57264,12762
2023-09-13T09:00:00.000Z,0.57264,0.57269,0.57034,0.57208,18161
2023-09-13T13:00:00.000Z,0.57208,0.5738,0.57182,0.57357,22760
2023-09-13T17:00:00.000Z,0.57357,0.57395,0.57291,0.57383,6240
2023-09-13T21:00:00.000Z,0.57335,0.57532,0.57292,0.57519,5039
2023-09-14T01:00:00.000Z,0.57518,0.57609,0.57329,0.57447,8317
2023-09-14T05:00:00.000Z,0.57448,0.57509,0.57396,0.57481,10922
2023-09-14T09:00:00.000Z,0.57481,0.57653,0.57405,0.57641,21805
2023-09-14T13:00:00.000Z,0.57639,0.57781,0.57566,0.57775,26645
2023-09-14T17:00:00.000Z,0.57773,0.57773,0.57647,0.57672,6930
2023-09-14T21:00:00.000Z,0.57557,0.57768,0.57515,0.57687,6487
2023-09-15T01:00:00.000Z,0.57686,0.5795,0.57665,0.5794,8960
2023-09-15T05:00:00.000Z,0.57941,0.57942,0.57728,0.57765,12255
2023-09-15T09:00:00.000Z,0.57764,0.57917,0.57733,0.57764,10728
2023-09-15T13:00:00.000Z,0.57764,0.57816,0.5766,0.57703,21453
2023-09-15T17:00:00.000Z,0.57703,0.57735,0.5766,0.57712,5450
2023-09-17T21:00:00.000Z,0.57674,0.57777,0.57561,0.57749,3423
2023-09-18T01:00:00.000Z,0.57749,0.57832,0.57673,0.57805,6279
2023-09-18T05:00:00.000Z,0.57808,0.57819,0.57631,0.57701,10335
2023-09-18T09:00:00.000Z,0.577,0.57749,0.57638,0.57724,9270
2023-09-18T13:00:00.000Z,0.57725,0.57777,0.57602,0.57738,15523
2023-09-18T17:00:00.000Z,0.5774,0.57779,0.5772,0.57739,4333
2023-09-18T21:00:00.000Z,0.57677,0.57834,0.57673,0.57735,4868
2023-09-19T01:00:00.000Z,0.57734,0.57789,0.57699,0.57766,5854
2023-09-19T05:00:00.000Z,0.57766,0.57851,0.57686,0.57813,9995
2023-09-19T09:00:00.000Z,0.57812,0.58003,0.57805,0.58001,11160
2023-09-19T13:00:00.000Z,0.58,0.58069,0.57929,0.5797,15081
2023-09-19T17:00:00.000Z,0.5797,0.58016,0.5793,0.57938,5277
2023-09-19T21:00:00.000Z,0.57919,0.5802,0.5788,0.57951,4173
2023-09-20T01:00:00.000Z,0.57951,0.57969,0.57903,0.5793,4855
2023-09-20T05:00:00.000Z,0.57929,0.58018,0.57909,0.58014,11937
2023-09-20T09:00:00.000Z,0.58015,0.58214,0.57996,0.58156,10469
2023-09-20T13:00:00.000Z,0.58155,0.58215,0.58083,0.58171,15862
2023-09-20T17:00:00.000Z,0.5817,0.58172,0.57921,0.57941,24694
2023-09-20T21:00:00.000Z,0.57881,0.58022,0.57812,0.57843,10775
2023-09-21T01:00:00.000Z,0.57843,0.57856,0.57637,0.57647,7068
2023-09-21T05:00:00.000Z,0.5765,0.58144,0.57604,0.5811,16920
2023-09-21T09:00:00.000Z,0.58111,0.58143,0.57861,0.57884,22382
2023-09-21T13:00:00.000Z,0.57884,0.58049,0.57883,0.5803,22986
2023-09-21T17:00:00.000Z,0.58029,0.58096,0.57988,0.58024,9346
2023-09-21T21:00:00.000Z,0.57937,0.58061,0.57894,0.58007,4240
2023-09-22T01:00:00.000Z,0.58005,0.58134,0.57958,0.58118,8516
2023-09-22T05:00:00.000Z,0.5812,0.58339,0.58087,0.58335,19018
2023-09-22T09:00:00.000Z,0.58335,0.58547,0.58306,0.58459,13612
2023-09-22T13:00:00.000Z,0.5846,0.58539,0.58384,0.58454,17969
2023-09-22T17:00:00.000Z,0.58453,0.58493,0.58381,0.58415,7643
2023-09-24T21:00:00.000Z,0.58324,0.58484,0.58278,0.58446,6279
2023-09-25T01:00:00.000Z,0.58448,0.58476,0.5828,0.58359,5837
2023-09-25T05:00:00.000Z,0.58356,0.5847,0.58259,0.58364,12592
2023-09-25T09:00:00.000Z,0.58363,0.58541,0.58356,0.58483,12513
2023-09-25T13:00:00.000Z,0.58483,0.58672,0.58474,0.58538,18334
2023-09-25T17:00:00.000Z,0.58538,0.58603,0.58519,0.5858,6030
2023-09-25T21:00:00.000Z,0.58474,0.5862,0.58457,0.58581,4753
2023-09-26T01:00:00.000Z,0.5858,0.58669,0.58525,0.5854,8074
2023-09-26T05:00:00.000Z,0.5854,0.58592,0.58403,0.58458,15764
2023-09-26T09:00:00.000Z,0.5846,0.58549,0.58425,0.58536,14030
