time,open,high,low,close,volume
2023-09-10T21:00:00.000Z,0.52472,0.52529,0.52401,0.52501,3348
2023-09-10T22:00:00.000Z,0.52477,0.52613,0.52468,0.52601,2202
2023-09-10T23:00:00.000Z,0.52602,0.52653,0.5258,0.52628,1489
2023-09-11T00:00:00.000Z,0.52627,0.52663,0.52605,0.52626,2104
2023-09-11T01:00:00.000Z,0.52624,0.52667,0.52615,0.52645,3111
2023-09-11T02:00:00.000Z,0.52646,0.52694,0.52635,0.52684,2351
2023-09-11T03:00:00.000Z,0.52685,0.52715,0.52666,0.52713,1584
2023-09-11T04:00:00.000Z,0.52714,0.52807,0.52704,0.52795,2603
2023-09-11T05:00:00.000Z,0.52796,0.52854,0.52779,0.52846,3156
2023-09-11T06:00:00.000Z,0.52846,0.52846,0.52745,0.5276,3022
2023-09-11T07:00:00.000Z,0.52758,0.52804,0.52713,0.52744,3303
2023-09-11T08:00:00.000Z,0.52745,0.52804,0.52738,0.52797,2646
2023-09-11T09:00:00.000Z,0.52797,0.52831,0.52787,0.52792,2424
2023-09-11T10:00:00.000Z,0.52791,0.52791,0.52707,0.52726,2151
2023-09-11T11:00:00.000Z,0.52727,0.52784,0.52723,0.52768,2059
2023-09-11T12:00:00.000Z,0.52767,0.52828,0.52764,0.52786,3057
2023-09-11T13:00:00.000Z,0.52786,0.52885,0.52768,0.5279,3985
2023-09-11T14:00:00.000Z,0.52788,0.52832,0.52759,0.52782,5009
2023-09-11T15:00:00.000Z,0.52781,0.52794,0.52723,0.52735,2695
2023-09-11T16:00:00.000Z,0.52736,0.52762,0.52711,0.52716,1765
2023-09-11T17:00:00.000Z,0.52715,0.52731,0.52704,0.52725,1485
2023-09-11T18:00:00.000Z,0.52724,0.52724,0.52701,0.52714,1183
2023-09-11T19:00:00.000Z,0.52706,0.52731,0.52701,0.52718,1192
2023-09-11T20:00:00.000Z,0.52715,0.52736,0.52709,0.52731,544
2023-09-11T21:00:00.000Z,0.52571,0.52723,0.52487,0.52705,2483
2023-09-11T22:00:00.000Z,0.52714,0.52741,0.52699,0.52719,615
2023-09-11T23:00:00.000Z,0.52719,0.52739,0.52711,0.52714,599
2023-09-12T00:00:00.000Z,0.52713,0.52717,0.52676,0.52676,1520
2023-09-12T01:00:00.000Z,0.52672,0.52723,0.52666,0.5272,2934
2023-09-12T02:00:00.000Z,0.52718,0.52761,0.52705,0.52746,2157
2023-09-12T03:00:00.000Z,0.52744,0.52756,0.5272,0.52729,1438
2023-09-12T04:00:00.000Z,0.52727,0.52731,0.52669,0.52671,964
2023-09-12T05:00:00.000Z,0.5267,0.52696,0.52624,0.5263,1424
2023-09-12T06:00:00.000Z,0.52633,0.52698,0.52624,0.52692,2464
2023-09-12T07:00:00.000Z,0.52691,0.52692,0.52596,0.52643,3756
2023-09-12T08:00:00.000Z,0.52642,0.52716,0.52624,0.52651,2864
2023-09-12T09:00:00.000Z,0.52649,0.52681,0.52614,0.52669,2204
2023-09-12T10:00:00.000Z,0.52669,0.52676,0.5258,0.52603,1778
2023-09-12T11:00:00.000Z,0.52604,0.52671,0.52601,0.5266,2000
2023-09-12T12:00:00.000Z,0.52661,0.52686,0.5261,0.52652,3296
2023-09-12T13:00:00.000Z,0.52649,0.52689,0.5258,0.52662,4240
2023-09-12T14:00:00.000Z,0.52661,0.52691,0.52625,0.52652,3563
2023-09-12T15:00:00.000Z,0.52653,0.52676,0.52608,0.52608,2304
2023-09-12T16:00:00.000Z,0.52608,0.52619,0.52584,0.52598,1486
2023-09-12T17:00:00.000Z,0.52597,0.52629,0.5259,0.52614,1623
2023-09-12T18:00:00.000Z,0.52613,0.52631,0.52588,0.52631,1752
2023-09-12T19:00:00.000Z,0.52619,0.52638,0.52609,0.5261,1221
2023-09-12T20:00:00.000Z,0.52608,0.52619,0.52578,0.52619,962
2023-09-12T21:00:00.000Z,0.52509,0.52597,0.52485,0.52578,2293
2023-09-12T22:00:00.000Z,0.52579,0.52658,0.52556,0.52654,690
2023-09-12T23:00:00.000Z,0.52653,0.52699,0.52642,0.52673,529
2023-09-13T00:00:00.000Z,0.52674,0.52686,0.52636,0.5266,1736
2023-09-13T01:00:00.000Z,0.52662,0.5268,0.52601,0.52619,2379
2023-09-13T02:00:00.000Z,0.52618,0.52648,0.52526,0.52552,2212
2023-09-13T03:00:00.000Z,0.52553,0.52614,0.52549,0.52564,1367
2023-09-13T04:00:00.000Z,0.52563,0.52566,0.52526,0.52545,1224
2023-09-13T05:00:00.000Z,0.52544,0.52603,0.52544,0.52578,1609
2023-09-13T06:00:00.000Z,0.52579,0.52602,0.52532,0.52594,3153
2023-09-13T07:00:00.000Z,0.52593,0.52642,0.52561,0.5264,3824
2023-09-13T08:00:00.000Z,0.52641,0.52774,0.52627,0.52752,3331
2023-09-13T09:00:00.000Z,0.52751,0.52756,0.5267,0.52701,2700
