time,open,high,low,close,volume
2023-09-10T21:00:00.000Z,0.6384,0.64495,0.63732,0.64308,91861
2023-09-11T21:00:00.000Z,0.64296,0.64397,0.64082,0.64274,84861
2023-09-12T21:00:00.000Z,0.64196,0.64341,0.63799,0.64206,99244
2023-09-13T21:00:00.000Z,0.64202,0.64595,0.64152,0.64409,105873
2023-09-14T21:00:00.000Z,0.64335,0.64735,0.64246,0.64311,94176
2023-09-17T21:00:00.000Z,0.64371,0.64489,0.64165,0.64371,76550
2023-09-18T21:00:00.000Z,0.64367,0.64737,0.64277,0.64543,74507
2023-09-19T21:00:00.000Z,0.6452,0.6511,0.64394,0.64473,94434
2023-09-20T21:00:00.000Z,0.64426,0.64523,0.6385,0.64153,94694
2023-09-21T21:00:00.000Z,0.64121,0.64649,0.64036,0.64401,86197
2023-09-24T21:00:00.000Z,0.64397,0.64467,0.64041,0.64238,79748
2023-09-25T21:00:00.000Z,0.64136,0.64305,0.63874,0.63967,100000
2023-09-26T21:00:00.000Z,0.63946,0.64089,0.63312,0.63529,90770
2023-09-27T21:00:00.000Z,0.63536,0.64322,0.63446,0.64286,111482
2023-09-28T21:00:00.000Z,0.64193,0.65008,0.6416,0.64341,99205
2023-10-01T21:00:00.000Z,0.64205,0.6445,0.63626,0.63648,94196
2023-10-02T21:00:00.000Z,0.63621,0.63668,0.62852,0.63021,109248
2023-10-03T21:00:00.000Z,0.63041,0.63423,0.62863,0.63246,115940
2023-10-04T21:00:00.000Z,0.63219,0.63775,0.63176,0.63705,106536
2023-10-05T21:00:00.000Z,0.63683,0.64002,0.63123,0.63833,113285
2023-10-08T21:00:00.000Z,0.63581,0.64149,0.63425,0.64103,114406
2023-10-09T21:00:00.000Z,0.64095,0.64329,0.639,0.64307,134478
2023-10-10T21:00:00.000Z,0.64297,0.64451,0.6388,0.64136,125329
2023-10-11T21:00:00.000Z,0.64025,0.64308,0.6307,0.63136,127686
2023-10-12T21:00:00.000Z,0.63135,0.63342,0.62862,0.62962,110222
2023-10-15T21:00:00.000Z,0.63018,0.63449,0.62968,0.63422,82471
2023-10-16T21:00:00.000Z,0.6331,0.63797,0.6331,0.63657,104288
2023-10-17T21:00:00.000Z,0.63621,0.63933,0.63279,0.63365,119687
2023-10-18T21:00:00.000Z,0.63339,0.63564,0.62956,0.63281,134945
2023-10-19T21:00:00.000Z,0.63244,0.63291,0.6297,0.6313,109868
2023-10-22T21:00:00.000Z,0.63139,0.63488,0.62887,0.63347,99370
2023-10-23T21:00:00.000Z,0.63309,0.63788,0.63293,0.63552,113589
2023-10-24T21:00:00.000Z,0.63494,0.63994,0.63053,0.63087,113767
2023-10-25T21:00:00.000Z,0.6309,0.63306,0.62701,0.63211,125518
2023-10-26T21:00:00.000Z,0.6321,0.6368,0.63183,0.63332,111732
2023-10-29T21:00:00.000Z,0.63324,0.63837,0.63308,0.63763,97173
2023-10-30T21:00:00.000Z,0.637,0.63754,0.63142,0.63365,106777
2023-10-31T21:00:00.000Z,0.63311,0.63994,0.6318,0.63929,118667
2023-11-01T21:00:00.000Z,0.63912,0.64556,0.63862,0.64332,104544
2023-11-02T21:00:00.000Z,0.64339,0.65181,0.64195,0.65115,103960
2023-11-05T22:00:00.000Z,0.65062,0.65226,0.64849,0.64883,90223
2023-11-06T22:00:00.000Z,0.64867,0.65012,0.64039,0.64353,94770
2023-11-07T22:00:00.000Z,0.64315,0.64492,0.63971,0.6403,93498
2023-11-08T22:00:00.000Z,0.64021,0.64283,0.63632,0.63663,105598
2023-11-09T22:00:00.000Z,0.63668,0.63692,0.63384,0.63597,89372
2023-11-12T22:00:00.000Z,0.63536,0.63915,0.63503,0.63765,68209
2023-11-13T22:00:00.000Z,0.63748,0.65124,0.63604,0.65076,82139
2023-11-14T22:00:00.000Z,0.65062,0.65419,0.64834,0.65086,89569
2023-11-15T22:00:00.000Z,0.65057,0.65168,0.64607,0.64722,90151
2023-11-16T22:00:00.000Z,0.64693,0.6516,0.64524,0.65147,82982
2023-11-19T22:00:00.000Z,0.65047,0.65648,0.65009,0.65569,89751
2023-11-20T22:00:00.000Z,0.65524,0.65894,0.65441,0.65555,97121
2023-11-21T22:00:00.000Z,0.65577,0.65695,0.6521,0.65429,96110
2023-11-22T22:00:00.000Z,0.6542,0.65746,0.65372,0.65586,57583
2023-11-23T22:00:00.000Z,0.65565,0.65908,0.65496,0.65841,67915
2023-11-26T22:00:00.000Z,0.65782,0.66141,0.65668,0.66064,82950
2023-11-27T22:00:00.000Z,0.6606,0.66657,0.65963,0.66485,94764
2023-11-28T22:00:00.000Z,0.66476,0.66765,0.66056,0.66174,109071
2023-11-29T22:00:00.000Z,0.66178,0.66504,0.65708,0.66054,109562
2023-11-30T22:00:00.000Z,0.66045,0.66756,0.65994,0.66747,107363
2023-12-03T22:00:00.000Z,0.6668,0.66902,0.66045,0.66192,107438
2023-12-04T22:00:00.000Z,0.66159,0.66215,0.65438,0.6552,91819
2023-12-05T22:00:00.000Z,0.65482,0.65971,0.65473,0.65478,62770
2023-12-06T22:00:00.000Z,0.65494,0.66198,0.65252,0.66019,76080
2023-12-07T22:00:00.000Z,0.65943,0.66194,0.65578,0.6577,84164
2023-12-10T22:00:00.000Z,0.65692,0.65829,0.655,0.65675,63197
2023-12-11T22:00:00.000Z,0.65623,0.66121,0.65397,0.65593,62202
2023-12-12T22:00:00.000Z,0.65587,0.66732,0.65413,0.66612,69961
2023-12-13T22:00:00.000Z,0.66583,0.67285,0.66544,0.66984,100646
2023-12-14T22:00:00.000Z,0.66975,0.67282,0.66632,0.67017,77992
2023-12-17T22:00:00.000Z,0.6697,0.67353,0.66901,0.67058,62422
2023-12-18T22:00:00.000Z,0.67061,0.67745,0.67003,0.67623,65355
2023-12-19T22:00:00.000Z,0.67637,0.67789,0.6724,0.67299,66536
2023-12-20T22:00:00.000Z,0.67308,0.68035,0.67223,0.68021,69369
2023-12-21T22:00:00.000Z,0.67982,0.68248,0.67729,0.67993,66419
2023-12-25T22:00:00.000Z,0.68018,0.68268,0.67866,0.6826,33748
2023-12-26T22:00:00.000Z,0.68235,0.68517,0.68157,0.68468,49562
2023-12-27T22:00:00.000Z,0.68451,0.6871,0.68241,0.68292,57837
2023-12-28T22:00:00.000Z,0.68294,0.68464,0.67811,0.68105,53742
2024-01-01T22:00:00.000Z,0.68124,0.6839,0.67569,0.67608,72526
2024-01-02T22:00:00.000Z,0.67616,0.67706,0.67019,0.67309,83448
2024-01-03T22:00:00.000Z,0.6728,0.67599,0.66963,0.67072,68509
2024-01-04T22:00:00.000Z,0.67073,0.67478,0.66402,0.67143,82592
2024-01-07T22:00:00.000Z,0.6713,0.67344,0.66774,0.67186,62846
2024-01-08T22:00:00.000Z,0.67187,0.67343,0.66771,0.66881,62635
2024-01-09T22:00:00.000Z,0.66846,0.67128,0.668,0.66998,56521
2024-01-10T22:00:00.000Z,0.66938,0.67255,0.6647,0.66881,81501
2024-01-11T22:00:00.000Z,0.66847,0.67287,0.66778,0.66859,80824
2024-01-14T22:00:00.000Z,0.66805,0.67043,0.66503,0.66594,44865
2024-01-15T22:00:00.000Z,0.66575,0.66608,0.65759,0.65846,87460
2024-01-16T22:00:00.000Z,0.65831,0.65944,0.65249,0.65513,82227
2024-01-17T22:00:00.000Z,0.65518,0.65746,0.65252,0.65745,77842
2024-01-18T22:00:00.000Z,0.65715,0.66016,0.65652,0.65981,68878
2024-01-21T22:00:00.000Z,0.65882,0.66136,0.65661,0.65687,69980
2024-01-22T22:00:00.000Z,0.65701,0.66123,0.65513,0.65796,71673
2024-01-23T22:00:00.000Z,0.6579,0.66208,0.65657,0.65772,80433
2024-01-24T22:00:00.000Z,0.65731,0.66095,0.65659,0.65857,82643
2024-01-25T22:00:00.000Z,0.65786,0.66094,0.6576,0.65787,65724
2024-01-28T22:00:00.000Z,0.65713,0.66156,0.65696,0.66115,59640
2024-01-29T22:00:00.000Z,0.66105,0.66245,0.65751,0.66025,66644
2024-01-30T22:00:00.000Z,0.65999,0.66224,0.65513,0.65651,104713
2024-01-31T22:00:00.000Z,0.65659,0.65789,0.65081,0.65724,94357
2024-02-01T22:00:00.000Z,0.65713,0.66102,0.65022,0.65134,81911
2024-02-04T22:00:00.000Z,0.65072,0.652,0.64687,0.6483,77903
2024-02-05T22:00:00.000Z,0.64806,0.6525,0.6478,0.65226,80530
2024-02-06T22:00:00.000Z,0.65215,0.65402,0.65156,0.65206,71080
2024-02-07T22:00:00.000Z,0.65174,0.6532,0.64806,0.64923,62117
2024-02-08T22:00:00.000Z,0.6491,0.6534,0.64873,0.65243,61983
2024-02-11T22:00:00.000Z,0.65193,0.6543,0.651,0.65304,50123
