time,open,high,low,close,volume
2023-09-10T21:00:00.000Z,1.6999,1.70244,1.69924,1.70184,6606
2023-09-11T01:00:00.000Z,1.70183,1.70316,1.70146,1.70273,9332
2023-09-11T05:00:00.000Z,1.70272,1.70455,1.70091,1.70278,14767
2023-09-11T09:00:00.000Z,1.70275,1.70421,1.69963,1.70019,14162
2023-09-11T13:00:00.000Z,1.70018,1.70509,1.69934,1.69949,20997
2023-09-11T17:00:00.000Z,1.69953,1.69996,1.69779,1.69791,6690
2023-09-11T21:00:00.000Z,1.69762,1.69912,1.69711,1.6988,3069
2023-09-12T01:00:00.000Z,1.69884,1.70025,1.69844,1.69925,7527
2023-09-12T05:00:00.000Z,1.69923,1.70203,1.69283,1.69329,14607
2023-09-12T09:00:00.000Z,1.69328,1.69405,1.69194,1.69283,14240
2023-09-12T13:00:00.000Z,1.6928,1.69371,1.68842,1.69168,19516
2023-09-12T17:00:00.000Z,1.69167,1.69384,1.69118,1.69317,8597
2023-09-12T21:00:00.000Z,1.69214,1.69361,1.69145,1.69321,3227
2023-09-13T01:00:00.000Z,1.69319,1.69399,1.69314,1.69349,7521
2023-09-13T05:00:00.000Z,1.69349,1.69361,1.68759,1.6918,18958
2023-09-13T09:00:00.000Z,1.6918,1.69399,1.68906,1.69218,21448
2023-09-13T13:00:00.000Z,1.69215,1.69402,1.68879,1.69253,27032
2023-09-13T17:00:00.000Z,1.69251,1.69482,1.69227,1.69234,9001
2023-09-13T21:00:00.000Z,1.69062,1.69264,1.69062,1.69178,4006
2023-09-14T01:00:00.000Z,1.69178,1.69199,1.69099,1.69173,7597
2023-09-14T05:00:00.000Z,1.69175,1.69211,1.68894,1.6894,13748
2023-09-14T09:00:00.000Z,1.68937,1.68938,1.68031,1.68218,26218
2023-09-14T13:00:00.000Z,1.68223,1.68501,1.67514,1.67521,30305
2023-09-14T17:00:00.000Z,1.6752,1.67715,1.67431,1.67581,8543
2023-09-14T21:00:00.000Z,1.67526,1.67714,1.67467,1.67713,3610
2023-09-15T01:00:00.000Z,1.67713,1.67733,1.67603,1.67728,7367
2023-09-15T05:00:00.000Z,1.67726,1.68076,1.6769,1.6803,16060
2023-09-15T09:00:00.000Z,1.68032,1.6808,1.67577,1.67757,14261
2023-09-15T13:00:00.000Z,1.6776,1.68113,1.67318,1.67616,26162
2023-09-15T17:00:00.000Z,1.67615,1.67693,1.67347,1.67488,9300
2023-09-17T21:00:00.000Z,1.67363,1.6765,1.67347,1.67625,3071
2023-09-18T01:00:00.000Z,1.67623,1.67645,1.67429,1.67478,5091
2023-09-18T05:00:00.000Z,1.67478,1.67524,1.67161,1.67268,11904
2023-09-18T09:00:00.000Z,1.67268,1.67603,1.67129,1.67142,13401
2023-09-18T13:00:00.000Z,1.67141,1.67303,1.6686,1.67078,21036
2023-09-18T17:00:00.000Z,1.67079,1.67135,1.6697,1.67002,6426
2023-09-18T21:00:00.000Z,1.66999,1.67056,1.66918,1.66932,4862
2023-09-19T01:00:00.000Z,1.66933,1.66934,1.668,1.66822,5366
2023-09-19T05:00:00.000Z,1.66819,1.6688,1.66431,1.66477,12093
2023-09-19T09:00:00.000Z,1.66475,1.66683,1.66125,1.66213,16374
2023-09-19T13:00:00.000Z,1.66212,1.66575,1.65893,1.6653,21793
2023-09-19T17:00:00.000Z,1.66528,1.66646,1.66495,1.66625,8485
2023-09-19T21:00:00.000Z,1.66521,1.66674,1.6652,1.66588,2749
2023-09-20T01:00:00.000Z,1.66588,1.6676,1.66552,1.66729,5835
2023-09-20T05:00:00.000Z,1.66729,1.66779,1.65944,1.66308,17013
2023-09-20T09:00:00.000Z,1.66306,1.66374,1.65938,1.66307,13409
2023-09-20T13:00:00.000Z,1.66305,1.66514,1.66081,1.66433,19893
2023-09-20T17:00:00.000Z,1.66429,1.66493,1.65959,1.66171,27529
2023-09-20T21:00:00.000Z,1.6584,1.66227,1.65827,1.66011,4929
2023-09-21T01:00:00.000Z,1.66015,1.66244,1.65972,1.66181,8262
2023-09-21T05:00:00.000Z,1.66181,1.66353,1.65931,1.66032,17155
2023-09-21T09:00:00.000Z,1.6603,1.66135,1.65209,1.65657,24674
2023-09-21T13:00:00.000Z,1.65659,1.65926,1.6556,1.65707,27976
2023-09-21T17:00:00.000Z,1.65707,1.65794,1.65519,1.65758,10245
2023-09-21T21:00:00.000Z,1.65705,1.65745,1.65549,1.65565,3943
2023-09-22T01:00:00.000Z,1.65565,1.65567,1.65271,1.65385,7805
