datetime,open,high,low,close,volume
2020-08-04 22:30:00,11087.8,11090.8,11086.7,11088.9,239.0
2020-08-04 22:45:00,11088.7,11093.4,11088.5,11090.8,193.0
2020-08-04 23:00:00,11090.7,11094.9,11089.5,11089.9,221.0
2020-08-04 23:15:00,11090.0,11092.9,11087.8,11090.9,171.0
2020-08-04 23:30:00,11090.7,11093.5,11088.5,11089.5,188.0
2020-08-04 23:45:00,11089.7,11090.5,11085.5,11085.7,341.0
2020-08-05 00:00:00,11085.9,11093.8,11073.7,11076.9,1123.0
2020-08-05 00:15:00,11077.4,11082.4,11070.8,11082.2,787.0
2020-08-05 00:30:00,11082.0,11089.4,11079.0,11088.7,712.0
2020-08-05 00:45:00,11088.8,11090.2,11073.9,11084.7,750.0
2020-08-05 01:00:00,11085.2,11085.2,11073.7,11076.3,898.0
2020-08-05 01:15:00,11076.2,11082.5,11075.7,11080.3,703.0
2020-08-05 01:30:00,11080.4,11082.7,11068.2,11076.7,1502.0
2020-08-05 01:45:00,11076.5,11077.9,11070.9,11076.5,1000.0
2020-08-05 02:00:00,11076.2,11085.4,11073.5,11084.2,1007.0
2020-08-05 02:15:00,11084.4,11085.5,11082.0,11085.2,672.0
2020-08-05 02:30:00,11085.3,11091.5,11079.8,11091.0,775.0
2020-08-05 02:45:00,11090.8,11101.9,11090.8,11099.7,909.0
2020-08-05 03:00:00,11099.4,11102.9,11095.3,11101.5,555.0
2020-08-05 03:15:00,11101.4,11105.5,11099.8,11104.8,568.0
2020-08-05 03:30:00,11105.2,11113.8,11104.8,11108.2,823.0
2020-08-05 03:45:00,11108.3,11109.9,11106.3,11109.5,398.0
2020-08-05 04:00:00,11109.4,11112.5,11108.0,11108.9,372.0
2020-08-05 04:15:00,11109.4,11110.9,11108.0,11110.0,316.0
2020-08-05 04:30:00,11109.9,11110.7,11104.8,11110.2,414.0
2020-08-05 04:45:00,11110.3,11114.8,11103.7,11105.3,480.0
2020-08-05 05:00:00,11105.4,11110.5,11101.0,11110.5,678.0
2020-08-05 05:15:00,11110.8,11112.5,11108.0,11110.8,555.0
2020-08-05 05:30:00,11111.0,11117.3,11105.8,11117.3,729.0
2020-08-05 05:45:00,11117.0,11117.7,11111.7,11112.2,638.0
2020-08-05 06:00:00,11111.8,11120.3,11106.2,11109.5,935.0
2020-08-05 06:15:00,11109.4,11117.3,11107.9,11113.8,571.0
2020-08-05 06:30:00,11114.0,11123.4,11114.0,11123.3,750.0
2020-08-05 06:45:00,11123.0,11137.5,11122.5,11137.2,1096.0
2020-08-05 07:00:00,11136.9,11146.7,11130.5,11132.2,1840.0
2020-08-05 07:15:00,11132.7,11138.5,11128.3,11130.0,1266.0
2020-08-05 07:30:00,11129.7,11142.9,11129.7,11141.2,1307.0
2020-08-05 07:45:00,11141.7,11148.3,11139.7,11146.2,1087.0
2020-08-05 08:00:00,11145.7,11149.8,11138.7,11139.9,1161.0
2020-08-05 08:15:00,11140.2,11142.3,11120.5,11126.3,1390.0
2020-08-05 08:30:00,11126.2,11130.4,11114.5,11128.3,1273.0
2020-08-05 08:45:00,11128.4,11140.8,11127.7,11138.9,1033.0
2020-08-05 09:00:00,11138.8,11143.5,11137.4,11141.2,780.0
2020-08-05 09:15:00,11141.0,11149.0,11136.0,11141.5,807.0
2020-08-05 09:30:00,11141.8,11146.8,11133.5,11146.5,861.0
2020-08-05 09:45:00,11146.3,11156.0,11144.5,11148.8,923.0
2020-08-05 10:00:00,11148.9,11151.9,11135.3,11137.4,900.0
2020-08-05 10:15:00,11137.8,11141.3,11129.2,11136.8,845.0
2020-08-05 10:30:00,11136.4,11137.8,11128.0,11134.3,717.0
2020-08-05 10:45:00,11134.0,11134.8,11122.9,11128.4,875.0
2020-08-05 11:00:00,11128.2,11136.5,11124.3,11134.7,820.0
2020-08-05 11:15:00,11134.5,11137.0,11128.9,11134.0,638.0
2020-08-05 11:30:00,11134.2,11145.0,11131.9,11142.3,692.0
2020-08-05 11:45:00,11142.5,11144.7,11134.3,11137.8,878.0
2020-08-05 12:00:00,11137.2,11137.8,11114.8,11117.7,1227.0
2020-08-05 12:15:00,11117.5,11119.4,11097.7,11116.4,1975.0
2020-08-05 12:30:00,11116.9,11121.7,11100.5,11108.2,1656.0
2020-08-05 12:45:00,11107.8,11109.0,11096.4,11100.0,1275.0
2020-08-05 13:00:00,11099.3,11115.9,11094.0,11107.5,1480.0
2020-08-05 13:15:00,11107.8,11115.2,11107.8,11114.5,1125.0
2020-08-05 13:30:00,11115.3,11116.5,11077.8,11083.3,6535.0
2020-08-05 13:45:00,11082.3,11126.8,11079.0,11122.0,5202.0
2020-08-05 14:00:00,11124.2,11140.3,11114.2,11131.3,5189.0
2020-08-05 14:15:00,11131.0,11133.9,11111.5,11129.9,4329.0
2020-08-05 14:30:00,11130.3,11132.0,11101.2,11127.3,4572.0
2020-08-05 14:45:00,11127.4,11130.0,11106.3,11113.5,4110.0
2020-08-05 15:00:00,11113.9,11141.4,11113.0,11127.0,4111.0
2020-08-05 15:15:00,11127.5,11129.7,11107.8,11116.2,3666.0
2020-08-05 15:30:00,11116.0,11125.2,11104.5,11109.5,3748.0
2020-08-05 15:45:00,11110.0,11116.3,11098.0,11103.8,3373.0
2020-08-05 16:00:00,11103.9,11123.0,11103.9,11121.3,3017.0
2020-08-05 16:15:00,11121.7,11127.0,11104.5,11106.3,2774.0
2020-08-05 16:30:00,11105.8,11120.3,11103.8,11112.9,2602.0
2020-08-05 16:45:00,11113.2,11120.8,11106.3,11115.0,2575.0
2020-08-05 17:00:00,11114.9,11125.2,11112.0,11123.5,2206.0
2020-08-05 17:15:00,11123.8,11127.9,11119.7,11121.8,1977.0
2020-08-05 17:30:00,11122.2,11131.4,11118.5,11123.5,2172.0
2020-08-05 17:45:00,11123.3,11125.5,11116.3,11125.0,2011.0
2020-08-05 18:00:00,11124.9,11132.7,11122.8,11124.8,1927.0
2020-08-05 18:15:00,11124.9,11129.3,11121.3,11129.0,1838.0
2020-08-05 18:30:00,11128.7,11134.8,11123.0,11127.8,2023.0
2020-08-05 18:45:00,11128.0,11128.8,11110.0,11122.4,2473.0
2020-08-05 19:00:00,11122.7,11125.5,11106.7,11116.5,2482.0
2020-08-05 19:15:00,11116.8,11123.3,11113.2,11116.0,2173.0
2020-08-05 19:30:00,11115.9,11129.8,11099.8,11105.5,2972.0
2020-08-05 19:45:00,11105.7,11127.5,11083.8,11125.2,3959.0
2020-08-05 20:00:00,11123.8,11125.0,11103.0,11106.0,1534.0
2020-08-05 20:30:00,11103.0,11107.0,11101.9,11106.2,457.0
2020-08-05 20:45:00,11106.0,11108.5,11103.2,11108.3,278.0
2020-08-05 22:00:00,11098.7,11104.1,11095.9,11103.7,320.0
2020-08-05 22:15:00,11104.1,11109.2,11103.1,11107.2,291.0
2020-08-05 22:30:00,11107.4,11109.4,11103.9,11105.3,177.0
2020-08-05 22:45:00,11105.2,11108.3,11104.1,11108.1,157.0
2020-08-05 23:00:00,11107.9,11109.9,11104.2,11107.1,237.0
2020-08-05 23:15:00,11107.2,11109.1,11099.3,11107.4,299.0
2020-08-05 23:30:00,11107.6,11109.1,11101.8,11103.2,227.0
2020-08-05 23:45:00,11103.1,11103.7,11098.3,11099.8,476.0
2020-08-06 00:00:00,11099.6,11104.3,11096.9,11102.6,885.0
2020-08-06 00:15:00,11102.3,11126.9,11102.3,11126.1,1146.0
2020-08-06 00:30:00,11126.4,11126.9,11120.3,11124.6,847.0
2020-08-06 00:45:00,11124.9,11127.6,11122.6,11125.8,691.0
2020-08-06 01:00:00,11125.7,11128.4,11119.2,11123.6,748.0
2020-08-06 01:15:00,11123.4,11136.4,11120.9,11135.2,981.0
2020-08-06 01:30:00,11134.3,11136.4,11127.2,11128.1,1072.0
2020-08-06 01:45:00,11127.9,11128.4,11117.4,11119.6,1198.0
2020-08-06 02:00:00,11119.7,11121.6,11096.7,11105.4,1612.0
2020-08-06 02:15:00,11104.9,11111.7,11104.1,11107.1,1036.0
2020-08-06 02:30:00,11106.9,11108.2,11095.8,11095.8,1175.0
2020-08-06 02:45:00,11095.9,11105.2,11091.4,11092.3,1290.0
2020-08-06 03:00:00,11092.2,11099.4,11089.7,11098.7,1038.0
2020-08-06 03:15:00,11098.6,11105.7,11093.8,11094.9,857.0
2020-08-06 03:30:00,11095.2,11106.7,11092.2,11102.7,752.0
2020-08-06 03:45:00,11102.9,11103.4,11092.2,11093.3,542.0
2020-08-06 04:00:00,11092.9,11099.3,11086.9,11087.2,563.0
2020-08-06 04:15:00,11087.3,11090.4,11079.7,11090.4,1020.0
2020-08-06 04:30:00,11090.2,11094.8,11086.7,11093.7,561.0
2020-08-06 04:45:00,11093.8,11098.2,11092.9,11094.4,423.0
2020-08-06 05:00:00,11093.8,11103.9,11093.2,11103.6,795.0
2020-08-06 05:15:00,11103.7,11104.8,11094.9,11099.6,767.0
2020-08-06 05:30:00,11099.4,11102.4,11091.2,11094.9,823.0
2020-08-06 05:45:00,11094.8,11106.9,11094.3,11095.8,795.0
2020-08-06 06:00:00,11097.1,11111.2,11097.1,11106.7,1086.0
2020-08-06 06:15:00,11106.8,11110.9,11101.4,11107.7,740.0
2020-08-06 06:30:00,11107.8,11111.4,11096.8,11100.6,890.0
2020-08-06 06:45:00,11100.3,11106.6,11093.4,11103.2,761.0
2020-08-06 07:00:00,11102.7,11124.3,11094.6,11120.2,2085.0
2020-08-06 07:15:00,11120.4,11130.9,11120.4,11123.4,1720.0
2020-08-06 07:30:00,11123.3,11138.6,11123.2,11124.4,1668.0
2020-08-06 07:45:00,11124.8,11131.9,11112.4,11113.8,1252.0
2020-08-06 08:00:00,11113.3,11113.3,11104.1,11108.7,1296.0
2020-08-06 08:15:00,11108.6,11110.1,11099.2,11105.4,1174.0
2020-08-06 08:30:00,11105.2,11109.1,11092.4,11097.1,1184.0
2020-08-06 08:45:00,11096.7,11104.4,11093.8,11101.1,825.0
2020-08-06 09:00:00,11100.9,11109.8,11096.7,11103.9,838.0
2020-08-06 09:15:00,11104.1,11112.2,11098.7,11106.8,911.0
2020-08-06 09:30:00,11106.9,11112.9,11104.4,11109.6,706.0
2020-08-06 09:45:00,11109.7,11112.9,11097.1,11107.7,787.0
2020-08-06 10:00:00,11107.2,11107.9,11100.7,11103.2,612.0
2020-08-06 10:15:00,11103.3,11107.9,11094.7,11095.6,703.0
2020-08-06 10:30:00,11095.7,11098.2,11082.3,11089.2,1232.0
2020-08-06 10:45:00,11088.9,11092.2,11066.7,11075.3,1612.0
2020-08-06 11:00:00,11074.8,11086.4,11068.8,11085.2,1408.0
2020-08-06 11:15:00,11085.1,11089.1,11076.9,11088.9,1087.0
2020-08-06 11:30:00,11088.7,11096.3,11082.4,11082.9,1010.0
2020-08-06 11:45:00,11083.2,11093.7,11062.8,11088.2,1968.0
2020-08-06 12:00:00,11087.9,11089.7,11075.9,11089.7,1325.0
2020-08-06 12:15:00,11089.8,11091.1,11080.4,11089.4,1082.0
2020-08-06 12:30:00,11093.7,11122.2,11092.6,11120.9,2375.0
2020-08-06 12:45:00,11121.1,11125.2,11113.9,11116.8,1506.0
2020-08-06 13:00:00,11116.4,11116.8,11107.2,11109.2,1318.0
2020-08-06 13:15:00,11108.9,11113.4,11100.1,11110.8,1301.0
2020-08-06 13:30:00,11109.4,11131.8,11093.1,11109.4,6232.0
2020-08-06 13:45:00,11109.7,11129.8,11085.7,11129.8,5399.0
2020-08-06 14:00:00,11129.7,11150.9,11119.6,11142.5,4672.0
2020-08-06 14:15:00,11142.6,11158.6,11137.9,11145.6,4219.0
2020-08-06 14:30:00,11145.3,11151.0,11101.1,11109.1,4435.0
2020-08-06 14:45:00,11109.4,11128.9,11093.0,11124.8,4585.0
2020-08-06 15:00:00,11124.3,11142.5,11118.5,11133.8,3988.0
2020-08-06 15:15:00,11133.9,11152.1,11126.1,11128.4,4212.0
2020-08-06 15:30:00,11128.6,11146.4,11124.4,11135.6,4221.0
2020-08-06 15:45:00,11136.3,11148.6,11130.4,11137.9,3860.0
2020-08-06 16:00:00,11138.1,11163.8,11134.4,11161.4,3668.0
2020-08-06 16:15:00,11161.9,11173.4,11153.9,11163.1,3016.0
2020-08-06 16:30:00,11163.3,11173.6,11156.1,11172.1,2795.0
2020-08-06 16:45:00,11172.4,11185.5,11166.9,11184.9,2653.0
2020-08-06 17:00:00,11184.6,11184.6,11173.8,11182.1,2731.0
2020-08-06 17:15:00,11181.9,11194.1,11176.8,11186.9,2607.0
