datetime,open,high,low,close,volume
2025-07-18 05:00:00,1.34235,1.34425,1.34103,1.34368,12848.0
2025-07-18 09:00:00,1.34368,1.34724,1.34347,1.34576,11575.0
2025-07-18 13:00:00,1.34577,1.3475,1.34164,1.34187,18422.0
2025-07-18 17:00:00,1.34187,1.34214,1.34051,1.34058,8515.0
2025-08-03 21:00:00,1.32805,1.32931,1.32575,1.32613,11974.0
2025-08-04 01:00:00,1.32611,1.32898,1.32531,1.32777,15811.0
2025-08-04 05:00:00,1.32777,1.3291,1.32642,1.32775,20439.0
2025-08-04 09:00:00,1.32773,1.33138,1.32704,1.32977,20064.0
2025-08-04 13:00:00,1.32977,1.33306,1.32775,1.3285,23938.0
2025-08-04 17:00:00,1.3285,1.32878,1.32723,1.32863,13290.0
2025-08-04 21:00:00,1.32834,1.33028,1.32751,1.32987,7507.0
2025-08-05 01:00:00,1.32986,1.32995,1.32751,1.32857,13290.0
2025-08-05 05:00:00,1.32857,1.32952,1.32593,1.32796,18458.0
2025-08-05 09:00:00,1.32797,1.3295,1.32662,1.32817,19629.0
2025-08-05 13:00:00,1.32817,1.3316,1.32683,1.33094,25972.0
2025-08-05 17:00:00,1.33094,1.33154,1.32888,1.32994,12471.0
2025-08-05 21:00:00,1.32924,1.33057,1.32886,1.33007,6639.0
2025-08-06 01:00:00,1.33007,1.33139,1.32945,1.33116,10212.0
2025-08-06 05:00:00,1.33115,1.33118,1.3281,1.32837,15952.0
2025-08-06 09:00:00,1.32834,1.33299,1.32831,1.3317,16963.0
2025-08-06 13:00:00,1.3317,1.33621,1.33126,1.3347,22177.0
2025-08-06 17:00:00,1.3347,1.33681,1.33448,1.33553,12233.0
2025-08-06 21:00:00,1.33461,1.33602,1.33455,1.33479,7465.0
2025-08-07 01:00:00,1.33479,1.33686,1.33455,1.33682,10473.0
2025-08-07 05:00:00,1.33682,1.33801,1.3363,1.33691,16060.0
2025-08-07 09:00:00,1.33691,1.34364,1.33646,1.34206,22029.0
2025-08-07 13:00:00,1.34206,1.34343,1.33904,1.34297,22783.0
2025-08-07 17:00:00,1.34297,1.3448,1.34034,1.34437,15648.0
2025-08-07 21:00:00,1.34374,1.34526,1.34347,1.34479,7981.0
2025-08-08 01:00:00,1.34479,1.34504,1.3434,1.34352,9447.0
2025-08-08 05:00:00,1.34351,1.34511,1.34241,1.34342,15287.0
2025-08-08 09:00:00,1.34345,1.34532,1.34177,1.34228,17454.0
2025-08-08 13:00:00,1.34229,1.34541,1.34229,1.34474,17239.0
2025-08-08 17:00:00,1.34474,1.34587,1.34428,1.34472,11350.0
2025-08-10 21:00:00,1.34383,1.34507,1.34277,1.3442,5357.0
2025-08-11 01:00:00,1.34421,1.34682,1.34402,1.3466,9187.0
2025-08-11 05:00:00,1.3466,1.34766,1.34478,1.34645,13853.0
2025-08-11 09:00:00,1.34641,1.34689,1.34119,1.34229,14844.0
2025-08-11 13:00:00,1.34229,1.34264,1.33988,1.34241,17215.0
2025-08-11 17:00:00,1.34242,1.3437,1.34169,1.3432,10316.0
2025-08-11 21:00:00,1.34224,1.3437,1.3415,1.34298,5296.0
2025-08-12 01:00:00,1.34299,1.34391,1.34237,1.34383,9595.0
2025-08-12 05:00:00,1.34382,1.34713,1.34201,1.34686,19868.0
2025-08-12 09:00:00,1.34687,1.35096,1.34461,1.34855,21097.0
2025-08-12 13:00:00,1.34854,1.35236,1.34629,1.35151,29687.0
2025-08-12 17:00:00,1.35151,1.35156,1.34876,1.34994,11528.0
2025-08-12 21:00:00,1.3499,1.3506,1.34899,1.35024,6428.0
2025-08-13 01:00:00,1.35025,1.35081,1.34925,1.35046,8824.0
2025-08-13 05:00:00,1.35046,1.35628,1.34991,1.3557,15521.0
2025-08-13 09:00:00,1.3557,1.35795,1.3556,1.35604,15789.0
2025-08-13 13:00:00,1.35605,1.35848,1.35533,1.35731,17125.0
2025-08-13 17:00:00,1.3573,1.35803,1.35627,1.35768,9485.0
2025-08-13 21:00:00,1.35642,1.35874,1.35617,1.35855,5194.0
2025-08-14 01:00:00,1.35854,1.35917,1.35705,1.35757,10711.0
2025-08-14 05:00:00,1.35756,1.35912,1.35628,1.35719,17440.0
2025-08-14 09:00:00,1.3572,1.35946,1.3546,1.35529,19823.0
2025-08-14 13:00:00,1.35528,1.35569,1.35204,1.3523,20859.0
2025-08-14 17:00:00,1.35229,1.35393,1.35228,1.35303,9044.0
2025-08-14 21:00:00,1.35209,1.35351,1.35201,1.35341,4298.0
