ts,open,high,low,close
2023-01-04 15:00:00+00:00,14460.25,14472.05,14395.05,14435.05
2023-01-04 15:30:00+00:00,14435.05,14469.05,14422.05,14469.05
2023-01-04 16:00:00+00:00,14469.05,14488.05,14459.05,14484.05
2023-01-04 16:30:00+00:00,14485.05,14504.05,14481.05,14498.35
2023-01-04 17:00:00+00:00,14501.35,14502.35,14488.35,14489.35
2023-01-04 17:30:00+00:00,14489.35,14501.35,14476.35,14477.35
2023-01-04 18:00:00+00:00,14478.35,14499.85,14467.35,14490.35
2023-01-04 18:30:00+00:00,14490.35,14503.35,14477.35,14479.35
2023-01-04 19:00:00+00:00,14479.35,14501.35,14434.85,14439.85
2023-01-04 19:30:00+00:00,14436.85,14482.85,14435.85,14481.85
2023-01-04 20:00:00+00:00,14480.85,14495.85,14468.85,14473.85
2023-01-04 20:30:00+00:00,14473.85,14491.45,14444.85,14485.45
2023-01-04 21:00:00+00:00,14482.45,14497.67,14467.55,14469.55
2023-01-04 21:30:00+00:00,14468.55,14471.45,14460.22,14470.45
2023-01-05 00:00:00+00:00,14473.15,14509.15,14473.15,14489.65
2023-01-05 00:30:00+00:00,14489.15,14491.15,14464.15,14465.15
2023-01-05 01:00:00+00:00,14464.15,14481.15,14457.15,14478.15
2023-01-05 01:30:00+00:00,14478.15,14482.15,14461.65,14466.15
2023-01-05 02:00:00+00:00,14467.15,14467.15,14437.15,14439.15
2023-01-05 02:30:00+00:00,14439.65,14452.65,14438.15,14442.65
2023-01-05 03:00:00+00:00,14442.65,14451.15,14436.65,14440.15
2023-01-05 03:30:00+00:00,14440.65,14446.15,14435.15,14439.15
2023-01-05 04:00:00+00:00,14438.65,14462.15,14434.15,14462.15
2023-01-05 04:30:00+00:00,14462.65,14470.65,14460.15,14464.15
2023-01-05 05:00:00+00:00,14464.15,14473.65,14458.15,14458.65
2023-01-05 05:30:00+00:00,14458.65,14468.15,14458.15,14467.15
2023-01-05 06:00:00+00:00,14467.15,14478.15,14465.15,14470.15
2023-01-05 06:30:00+00:00,14470.15,14470.15,14440.65,14440.65
2023-01-05 07:00:00+00:00,14439.15,14465.95,14435.95,14448.95
2023-01-05 07:30:00+00:00,14448.95,14461.95,14428.95,14441.95
2023-01-05 08:00:00+00:00,14441.95,14458.95,14422.95,14434.95
2023-01-05 08:30:00+00:00,14435.95,14460.95,14420.95,14451.95
2023-01-05 09:00:00+00:00,14451.95,14463.95,14424.95,14444.95
2023-01-05 09:30:00+00:00,14444.95,14459.95,14434.95,14456.95
2023-01-05 10:00:00+00:00,14457.95,14474.95,14450.95,14460.95
2023-01-05 10:30:00+00:00,14461.95,14479.95,14454.65,14475.95
2023-01-05 11:00:00+00:00,14475.95,14495.95,14474.95,14479.95
2023-01-05 11:30:00+00:00,14479.95,14492.95,14473.95,14477.95
2023-01-05 12:00:00+00:00,14477.95,14480.95,14468.95,14474.95
2023-01-05 12:30:00+00:00,14474.95,14495.95,14466.95,14469.95
2023-01-05 13:00:00+00:00,14469.95,14478.95,14418.65,14432.75
2023-01-05 13:30:00+00:00,14431.15,14442.95,14414.95,14430.45
2023-01-05 14:00:00+00:00,14430.45,14444.45,14419.45,14436.45
2023-01-05 14:30:00+00:00,14436.45,14444.45,14398.45,14429.45
2023-01-05 15:00:00+00:00,14427.45,14503.45,14415.45,14444.45
2023-01-05 15:30:00+00:00,14444.45,14475.45,14444.45,14445.45
2023-01-05 16:00:00+00:00,14445.45,14456.45,14420.45,14436.45
2023-01-05 16:30:00+00:00,14437.45,14444.45,14430.45,14437.45
2023-01-05 17:00:00+00:00,14438.45,14460.45,14436.45,14451.45
2023-01-05 17:30:00+00:00,14451.45,14463.45,14446.45,14447.45
2023-01-05 18:00:00+00:00,14447.45,14478.45,14438.45,14468.45
2023-01-05 18:30:00+00:00,14467.45,14478.45,14461.45,14463.45
2023-01-05 19:00:00+00:00,14463.45,14470.45,14451.45,14451.45
2023-01-05 19:30:00+00:00,14451.45,14480.45,14451.45,14468.45
2023-01-05 20:00:00+00:00,14468.45,14468.45,14450.45,14451.45
2023-01-05 20:30:00+00:00,14452.45,14459.45,14434.45,14446.55
2023-01-05 21:00:00+00:00,14444.55,14457.64,14435.65,14456.64
2023-01-05 21:30:00+00:00,14455.64,14459.65,14452.65,14456.65
2023-01-06 00:00:00+00:00,14465.35,14472.35,14454.25,14469.35
2023-01-06 00:30:00+00:00,14469.35,14481.35,14468.85,14480.35
2023-01-06 01:00:00+00:00,14480.35,14489.35,14477.85,14489.35
2023-01-06 01:30:00+00:00,14489.35,14494.85,14484.35,14491.35
2023-01-06 02:00:00+00:00,14491.35,14497.85,14489.85,14494.35
2023-01-06 02:30:00+00:00,14494.35,14514.85,14492.35,14509.35
2023-01-06 03:00:00+00:00,14509.35,14530.35,14506.85,14529.35
2023-01-06 03:30:00+00:00,14529.35,14532.85,14520.85,14525.35
2023-01-06 04:00:00+00:00,14526.35,14530.35,14520.35,14522.85
2023-01-06 04:30:00+00:00,14522.85,14529.35,14521.35,14526.35
2023-01-06 05:00:00+00:00,14525.35,14526.35,14505.35,14506.85
2023-01-06 05:30:00+00:00,14507.35,14514.85,14497.85,14513.35
2023-01-06 06:00:00+00:00,14513.35,14531.35,14508.85,14516.35
2023-01-06 06:30:00+00:00,14516.35,14524.85,14509.35,14512.85
2023-01-06 07:00:00+00:00,14512.35,14529.15,14480.15,14480.15
2023-01-06 07:30:00+00:00,14480.15,14487.15,14458.15,14461.15
2023-01-06 08:00:00+00:00,14461.15,14483.15,14404.15,14410.15
2023-01-06 08:30:00+00:00,14410.15,14426.15,14394.15,14415.15
2023-01-06 09:00:00+00:00,14415.15,14416.15,14388.15,14390.15
2023-01-06 09:30:00+00:00,14390.15,14416.15,14382.15,14413.15
2023-01-06 10:00:00+00:00,14413.15,14424.15,14391.15,14420.15
2023-01-06 10:30:00+00:00,14420.15,14444.15,14420.15,14430.15
2023-01-06 11:00:00+00:00,14430.15,14447.15,14422.15,14432.15
2023-01-06 11:30:00+00:00,14432.15,14436.15,14414.15,14426.15
2023-01-06 12:00:00+00:00,14426.15,14435.15,14417.15,14430.15
2023-01-06 12:30:00+00:00,14430.15,14433.15,14423.15,14429.15
2023-01-06 13:00:00+00:00,14429.15,14445.65,14415.15,14415.85
2023-01-06 13:30:00+00:00,14414.85,14516.15,14414.85,14512.15
2023-01-06 14:00:00+00:00,14512.15,14515.15,14448.15,14475.15
2023-01-06 14:30:00+00:00,14475.15,14503.15,14435.15,14452.35
2023-01-06 15:00:00+00:00,14462.4,14515.15,14462.4,14504.15
2023-01-06 15:30:00+00:00,14506.15,14574.95,14503.15,14570.95
2023-01-06 16:00:00+00:00,14573.95,14603.95,14571.95,14601.95
2023-01-06 16:30:00+00:00,14602.95,14617.95,14594.95,14599.95
2023-01-06 17:00:00+00:00,14600.95,14609.95,14594.95,14596.45
2023-01-06 17:30:00+00:00,14596.45,14599.45,14580.45,14589.45
2023-01-06 18:00:00+00:00,14589.45,14614.45,14586.45,14614.45
2023-01-06 18:30:00+00:00,14614.45,14631.45,14613.45,14630.45
2023-01-06 19:00:00+00:00,14631.45,14666.45,14628.45,14660.45
2023-01-06 19:30:00+00:00,14660.45,14663.95,14651.95,14661.95
2023-01-06 20:00:00+00:00,14661.95,14678.45,14657.45,14659.45
2023-01-06 20:30:00+00:00,14659.45,14678.45,14656.45,14657.55
2023-01-09 00:00:00+00:00,14667.45,14671.35,14647.95,14663.45
2023-01-09 00:30:00+00:00,14663.45,14675.95,14661.95,14673.95
2023-01-09 01:00:00+00:00,14673.45,14677.45,14655.95,14656.45
2023-01-09 01:30:00+00:00,14656.45,14663.45,14649.95,14654.45
2023-01-09 02:00:00+00:00,14654.45,14665.45,14653.45,14659.45
2023-01-09 02:30:00+00:00,14660.45,14684.45,14657.45,14680.95
2023-01-09 03:00:00+00:00,14680.95,14681.45,14670.95,14676.45
2023-01-09 03:30:00+00:00,14676.95,14686.95,14674.95,14685.95
2023-01-09 04:00:00+00:00,14685.95,14704.45,14685.95,14703.45
2023-01-09 04:30:00+00:00,14703.45,14715.45,14699.95,14708.45
2023-01-09 05:00:00+00:00,14708.45,14714.45,14696.95,14700.45
2023-01-09 05:30:00+00:00,14701.45,14706.45,14696.45,14702.45
2023-01-09 06:00:00+00:00,14702.45,14708.45,14696.95,14703.95
2023-01-09 06:30:00+00:00,14703.45,14703.45,14689.45,14692.45
2023-01-09 07:00:00+00:00,14695.45,14700.25,14666.25,14679.75
2023-01-09 07:30:00+00:00,14679.75,14682.75,14661.25,14668.25
2023-01-09 08:00:00+00:00,14668.25,14676.25,14623.25,14641.25
2023-01-09 08:30:00+00:00,14641.25,14659.25,14630.25,14635.25
2023-01-09 09:00:00+00:00,14635.25,14656.25,14630.25,14641.25
2023-01-09 09:30:00+00:00,14641.25,14650.25,14630.25,14635.25
2023-01-09 10:00:00+00:00,14636.25,14656.25,14630.25,14652.25
2023-01-09 10:30:00+00:00,14652.25,14672.25,14642.25,14669.25
2023-01-09 11:00:00+00:00,14670.25,14672.25,14655.25,14671.25
2023-01-09 11:30:00+00:00,14671.25,14688.25,14664.25,14676.25
2023-01-09 12:00:00+00:00,14676.05,14712.25,14675.05,14698.25
2023-01-09 12:30:00+00:00,14698.25,14723.25,14696.25,14721.25
2023-01-09 13:00:00+00:00,14722.25,14748.25,14692.25,14736.25
2023-01-09 13:30:00+00:00,14737.25,14737.25,14711.25,14719.25
2023-01-09 14:00:00+00:00,14719.25,14770.25,14717.25,14766.25
2023-01-09 14:30:00+00:00,14766.25,14782.25,14740.25,14780.25
2023-01-09 15:00:00+00:00,14780.25,14802.25,14776.25,14787.25
2023-01-09 15:30:00+00:00,14787.25,14830.25,14787.25,14814.25
2023-01-09 16:00:00+00:00,14814.25,14823.75,14809.75,14821.75
2023-01-09 16:30:00+00:00,14821.75,14823.75,14781.75,14799.75
2023-01-09 17:00:00+00:00,14799.75,14800.75,14781.25,14790.25
2023-01-09 17:30:00+00:00,14790.25,14791.25,14766.75,14787.25
2023-01-09 18:00:00+00:00,14787.25,14793.25,14777.25,14789.25
2023-01-09 18:30:00+00:00,14789.25,14790.25,14753.25,14771.25
2023-01-09 19:00:00+00:00,14771.25,14780.25,14760.25,14771.25
2023-01-09 19:30:00+00:00,14771.25,14773.25,14741.25,14745.25
2023-01-09 20:00:00+00:00,14745.25,14754.25,14736.25,14741.75
2023-01-09 20:30:00+00:00,14741.75,14746.75,14724.75,14727.85
2023-01-09 21:00:00+00:00,14723.85,14724.95,14704.5,14720.2
2023-01-09 21:30:00+00:00,14719.2,14728.65,14715.95,14725.95
2023-01-10 00:00:00+00:00,14715.65,14721.55,14683.15,14691.15
2023-01-10 00:30:00+00:00,14691.15,14706.65,14688.65,14701.65
2023-01-10 01:00:00+00:00,14701.65,14710.65,14699.65,14707.65
2023-01-10 01:30:00+00:00,14706.65,14725.65,14693.65,14721.15
2023-01-10 02:00:00+00:00,14722.65,14722.65,14700.65,14702.65
2023-01-10 02:30:00+00:00,14702.65,14703.65,14672.15,14698.65
2023-01-10 03:00:00+00:00,14698.65,14710.65,14692.65,14698.65
2023-01-10 03:30:00+00:00,14698.65,14699.15,14686.65,14696.15
2023-01-10 04:00:00+00:00,14696.15,14698.65,14693.65,14694.65
2023-01-10 04:30:00+00:00,14694.65,14697.65,14692.15,14696.65
2023-01-10 05:00:00+00:00,14695.65,14713.65,14691.65,14713.15
2023-01-10 05:30:00+00:00,14713.65,14721.15,14708.15,14716.65
2023-01-10 06:00:00+00:00,14716.65,14724.65,14714.65,14715.65
2023-01-10 06:30:00+00:00,14715.65,14719.65,14700.15,14712.65
2023-01-10 07:00:00+00:00,14712.65,14741.45,14710.45,14730.45
2023-01-10 07:30:00+00:00,14730.45,14747.45,14725.45,14738.45
2023-01-10 08:00:00+00:00,14738.45,14760.45,14723.45,14740.45
2023-01-10 08:30:00+00:00,14740.45,14763.45,14713.45,14714.45
2023-01-10 09:00:00+00:00,14714.45,14717.45,14692.45,14696.45
2023-01-10 09:30:00+00:00,14696.45,14726.45,14693.45,14723.45
2023-01-10 10:00:00+00:00,14723.45,14731.45,14706.45,14728.45
2023-01-10 10:30:00+00:00,14728.45,14747.45,14711.45,14711.45
2023-01-10 11:00:00+00:00,14711.45,14726.45,14706.45,14723.45
2023-01-10 11:30:00+00:00,14723.45,14724.45,14712.45,14719.45
2023-01-10 12:00:00+00:00,14718.45,14730.45,14713.45,14724.45
2023-01-10 12:30:00+00:00,14724.45,14732.45,14715.45,14727.45
2023-01-10 13:00:00+00:00,14727.45,14744.45,14714.45,14726.45
2023-01-10 13:30:00+00:00,14726.45,14756.45,14724.45,14755.45
2023-01-10 14:00:00+00:00,14755.45,14772.45,14741.45,14743.45
2023-01-10 14:30:00+00:00,14743.45,14775.45,14738.45,14756.45
2023-01-10 15:00:00+00:00,14757.45,14780.45,14752.45,14766.45
2023-01-10 15:30:00+00:00,14766.45,14790.45,14750.45,14786.45
2023-01-10 16:00:00+00:00,14786.45,14788.45,14768.45,14770.45
2023-01-10 16:30:00+00:00,14770.45,14795.65,14765.45,14789.65
2023-01-10 17:00:00+00:00,14788.65,14801.65,14779.65,14793.65
2023-01-10 17:30:00+00:00,14794.65,14804.65,14791.65,14798.65
2023-01-10 18:00:00+00:00,14798.65,14823.65,14795.65,14816.65
2023-01-10 18:30:00+00:00,14817.65,14824.65,14808.65,14819.65
2023-01-10 19:00:00+00:00,14819.65,14825.65,14814.65,14822.65
2023-01-10 19:30:00+00:00,14822.65,14828.65,14812.65,14816.65
2023-01-10 20:00:00+00:00,14816.65,14824.85,14807.65,14821.65
2023-01-10 20:30:00+00:00,14821.65,14843.75,14817.65,14840.75
2023-01-10 21:00:00+00:00,14840.75,14845.95,14831.95,14840.57
2023-01-10 21:30:00+00:00,14841.57,14847.57,14837.85,14838.85
2023-01-11 00:00:00+00:00,14856.55,14879.1,14850.1,14856.55
2023-01-11 00:30:00+00:00,14856.55,14861.55,14846.55,14860.05
2023-01-11 01:00:00+00:00,14861.55,14861.55,14839.55,14842.55
2023-01-11 01:30:00+00:00,14842.55,14854.55,14838.05,14851.55
2023-01-11 02:00:00+00:00,14851.55,14854.55,14845.55,14852.55
2023-01-11 02:30:00+00:00,14853.55,14856.05,14845.05,14845.55
2023-01-11 03:00:00+00:00,14845.55,14850.55,14839.05,14842.55
2023-01-11 03:30:00+00:00,14842.55,14848.55,14842.55,14845.55
2023-01-11 04:00:00+00:00,14845.55,14851.05,14844.55,14849.55
2023-01-11 04:30:00+00:00,14849.55,14854.05,14848.55,14852.55
2023-01-11 05:00:00+00:00,14852.55,14853.55,14847.05,14853.55
2023-01-11 05:30:00+00:00,14853.55,14866.05,14853.55,14857.55
2023-01-11 06:00:00+00:00,14857.55,14858.55,14852.55,14853.55
2023-01-11 06:30:00+00:00,14853.55,14856.55,14831.05,14832.55
2023-01-11 07:00:00+00:00,14832.05,14832.05,14807.35,14811.35
2023-01-11 07:30:00+00:00,14811.35,14822.35,14808.35,14809.35
2023-01-11 08:00:00+00:00,14810.35,14816.35,14794.35,14805.35
2023-01-11 08:30:00+00:00,14805.35,14833.35,14801.35,14830.35
2023-01-11 09:00:00+00:00,14830.35,14891.35,14829.35,14880.35
2023-01-11 09:30:00+00:00,14880.35,14901.35,14875.35,14892.35
2023-01-11 10:00:00+00:00,14892.35,14923.35,14887.35,14918.35
2023-01-11 10:30:00+00:00,14918.35,14925.35,14891.35,14911.35
2023-01-11 11:00:00+00:00,14911.35,14922.35,14906.35,14919.35
2023-01-11 11:30:00+00:00,14919.35,14949.35,14918.35,14928.35
2023-01-11 12:00:00+00:00,14928.35,14931.35,14897.35,14904.35
2023-01-11 12:30:00+00:00,14903.35,14936.35,14900.35,14928.55
2023-01-11 13:00:00+00:00,14929.55,14938.55,14923.35,14934.35
2023-01-11 13:30:00+00:00,14934.35,14947.35,14921.35,14937.35
2023-01-11 14:00:00+00:00,14937.35,14937.35,14908.35,14920.35
2023-01-11 14:30:00+00:00,14920.35,14947.35,14908.35,14936.35
2023-01-11 15:00:00+00:00,14936.35,14965.35,14927.35,14961.35
2023-01-11 15:30:00+00:00,14961.35,14962.35,14910.35,14916.35
2023-01-11 16:00:00+00:00,14916.35,14944.35,14914.35,14943.35
2023-01-11 16:30:00+00:00,14943.35,14963.35,14937.35,14955.35
2023-01-11 17:00:00+00:00,14955.35,14964.35,14951.35,14960.35
2023-01-11 17:30:00+00:00,14960.35,14969.35,14952.35,14967.35
2023-01-11 18:00:00+00:00,14967.35,14985.35,14954.35,14970.35
2023-01-11 18:30:00+00:00,14970.35,14973.35,14958.35,14965.35
2023-01-11 19:00:00+00:00,14965.35,14970.35,14957.35,14967.35
2023-01-11 19:30:00+00:00,14967.35,14980.35,14965.35,14978.55
2023-01-11 20:00:00+00:00,14979.55,14992.55,14976.55,14984.55
2023-01-11 20:30:00+00:00,14984.55,15002.95,14972.55,15002.95
2023-01-11 21:00:00+00:00,15001.95,15001.95,14994.05,14999.15
2023-01-11 21:30:00+00:00,14998.15,15008.55,14998.15,15007.55
2023-01-12 00:00:00+00:00,14992.75,15001.15,14989.8,14995.75
2023-01-12 00:30:00+00:00,14995.75,14998.25,14984.25,14992.25
2023-01-12 01:00:00+00:00,14993.25,15000.25,14993.25,14993.25
2023-01-12 01:30:00+00:00,14993.25,14997.75,14985.25,14996.25
2023-01-12 02:00:00+00:00,14994.25,14997.25,14986.25,14990.25
2023-01-12 02:30:00+00:00,14990.25,14991.75,14984.25,14985.25
2023-01-12 03:00:00+00:00,14985.25,14986.75,14973.75,14979.25
2023-01-12 03:30:00+00:00,14979.25,14983.75,14978.25,14981.25
2023-01-12 04:00:00+00:00,14981.25,14987.25,14981.25,14985.25
2023-01-12 04:30:00+00:00,14986.25,14992.25,14983.75,14991.75
2023-01-12 05:00:00+00:00,14992.25,14994.25,14988.25,14993.25
2023-01-12 05:30:00+00:00,14993.25,14996.75,14988.25,14992.25
2023-01-12 06:00:00+00:00,14992.25,14998.25,14987.75,14994.25
2023-01-12 06:30:00+00:00,14994.25,14997.75,14978.25,14978.75
2023-01-12 07:00:00+00:00,14979.25,14994.05,14962.05,14989.05
2023-01-12 07:30:00+00:00,14988.05,14992.05,14971.05,14972.05
2023-01-12 08:00:00+00:00,14972.05,14996.05,14965.05,14969.05
2023-01-12 08:30:00+00:00,14969.05,15018.05,14968.05,15016.05
2023-01-12 09:00:00+00:00,15016.05,15030.05,14998.05,15020.05
2023-01-12 09:30:00+00:00,15020.05,15046.05,15019.05,15044.05
2023-01-12 10:00:00+00:00,15044.05,15048.05,15017.05,15031.05
2023-01-12 10:30:00+00:00,15031.05,15035.05,15016.05,15025.05
2023-01-12 11:00:00+00:00,15025.05,15065.05,15024.05,15064.05
2023-01-12 11:30:00+00:00,15064.05,15090.05,15055.05,15056.05
2023-01-12 12:00:00+00:00,15056.05,15072.05,15053.05,15072.05
2023-01-12 12:30:00+00:00,15071.05,15078.05,15058.05,15064.05
2023-01-12 13:00:00+00:00,15064.05,15071.35,15015.75,15016.75
2023-01-12 13:30:00+00:00,15012.8,15096.55,14944.75,15080.55
2023-01-12 14:00:00+00:00,15080.55,15095.55,15008.55,15029.55
2023-01-12 14:30:00+00:00,15032.55,15041.55,14973.55,15011.55
2023-01-12 15:00:00+00:00,15013.55,15078.05,15011.55,15055.05
2023-01-12 15:30:00+00:00,15055.05,15087.05,15051.05,15068.05
2023-01-12 16:00:00+00:00,15069.05,15082.05,15052.05,15080.05
2023-01-12 16:30:00+00:00,15079.05,15079.05,15051.05,15070.05
2023-01-12 17:00:00+00:00,15070.05,15117.05,15067.05,15113.05
2023-01-12 17:30:00+00:00,15112.05,15117.05,15101.05,15103.05
2023-01-12 18:00:00+00:00,15103.05,15116.05,15070.05,15074.05
2023-01-12 18:30:00+00:00,15074.05,15127.05,15068.05,15121.05
2023-01-12 19:00:00+00:00,15122.05,15123.05,15105.05,15107.05
2023-01-12 19:30:00+00:00,15106.05,15118.05,15097.05,15108.05
2023-01-12 20:00:00+00:00,15109.05,15112.05,15089.05,15097.05
2023-01-12 20:30:00+00:00,15097.05,15105.05,15083.05,15097.15
2023-01-12 21:00:00+00:00,15096.15,15099.27,15085.41,15094.25
2023-01-12 21:30:00+00:00,15093.25,15097.25,15090.25,15091.25
2023-01-13 00:00:00+00:00,15102.95,15116.95,15097.0,15109.95
2023-01-13 00:30:00+00:00,15109.95,15114.95,15098.45,15099.95
2023-01-13 01:00:00+00:00,15099.95,15107.95,15081.95,15086.45
2023-01-13 01:30:00+00:00,15085.95,15085.95,15066.95,15077.95
2023-01-13 02:00:00+00:00,15077.95,15077.95,15057.95,15057.95
2023-01-13 02:30:00+00:00,15056.95,15068.95,15056.95,15058.95
2023-01-13 03:00:00+00:00,15058.95,15070.95,15055.95,15065.95
2023-01-13 03:30:00+00:00,15065.95,15066.95,15051.45,15060.45
2023-01-13 04:00:00+00:00,15059.95,15071.45,15055.95,15066.95
2023-01-13 04:30:00+00:00,15066.95,15068.95,15058.45,15061.95
2023-01-13 05:00:00+00:00,15061.95,15067.95,15058.45,15062.95
2023-01-13 05:30:00+00:00,15062.95,15073.45,15061.95,15069.95
2023-01-13 06:00:00+00:00,15069.95,15087.95,15063.95,15084.95
2023-01-13 06:30:00+00:00,15084.45,15092.95,15070.95,15080.95
2023-01-13 07:00:00+00:00,15080.95,15102.75,15078.45,15082.75
2023-01-13 07:30:00+00:00,15082.75,15095.75,15081.75,15087.75
2023-01-13 08:00:00+00:00,15087.75,15089.75,15050.75,15072.75
2023-01-13 08:30:00+00:00,15072.75,15079.75,15055.75,15075.75
2023-01-13 09:00:00+00:00,15075.75,15097.75,15069.75,15074.75
2023-01-13 09:30:00+00:00,15075.75,15123.75,15074.75,15112.75
2023-01-13 10:00:00+00:00,15111.75,15130.75,15105.75,15126.75
2023-01-13 10:30:00+00:00,15126.75,15127.75,15097.75,15099.75
2023-01-13 11:00:00+00:00,15099.75,15120.75,15085.75,15098.75
2023-01-13 11:30:00+00:00,15098.75,15103.75,15078.75,15084.25
2023-01-13 12:00:00+00:00,15083.25,15099.25,15041.25,15044.75
2023-01-13 12:30:00+00:00,15044.75,15059.75,15036.75,15049.75
2023-01-13 13:00:00+00:00,15050.75,15066.75,15042.75,15052.75
2023-01-13 13:30:00+00:00,15052.75,15061.75,15040.75,15061.75
2023-01-13 14:00:00+00:00,15061.75,15064.75,15043.75,15056.75
2023-01-13 14:30:00+00:00,15056.75,15110.75,15055.75,15102.75
2023-01-13 15:00:00+00:00,15102.55,15134.75,15095.75,15119.75
2023-01-13 15:30:00+00:00,15120.75,15122.75,15105.75,15109.75
2023-01-13 16:00:00+00:00,15109.75,15114.05,15081.75,15093.75
2023-01-13 16:30:00+00:00,15093.75,15096.75,15081.75,15092.75
2023-01-13 17:00:00+00:00,15091.75,15108.75,15089.75,15099.75
2023-01-13 17:30:00+00:00,15099.75,15106.75,15091.75,15102.75
2023-01-13 18:00:00+00:00,15102.75,15106.75,15096.75,15103.75
2023-01-13 18:30:00+00:00,15103.75,15127.75,15101.75,15123.75
2023-01-13 19:00:00+00:00,15124.75,15128.75,15111.75,15116.75
2023-01-13 19:30:00+00:00,15117.75,15123.75,15112.75,15120.75
2023-01-13 20:00:00+00:00,15120.75,15142.75,15118.75,15141.75
2023-01-13 20:30:00+00:00,15141.75,15152.85,15135.75,15148.85
2023-01-16 00:00:00+00:00,15140.75,15141.65,15127.65,15139.65
2023-01-16 00:30:00+00:00,15139.65,15164.75,15139.65,15163.15
2023-01-16 01:00:00+00:00,15163.15,15183.15,15159.15,15177.15
2023-01-16 01:30:00+00:00,15177.15,15194.75,15170.15,15190.15
2023-01-16 02:00:00+00:00,15190.15,15193.75,15180.15,15181.15
2023-01-16 02:30:00+00:00,15180.15,15181.15,15174.75,15175.75
2023-01-16 03:00:00+00:00,15177.15,15180.15,15166.15,15179.15
2023-01-16 03:30:00+00:00,15179.15,15180.15,15171.15,15175.75
2023-01-16 04:00:00+00:00,15175.15,15184.15,15170.15,15173.15
2023-01-16 04:30:00+00:00,15173.15,15175.75,15165.15,15170.15
2023-01-16 05:00:00+00:00,15170.15,15172.75,15166.15,15170.15
2023-01-16 05:30:00+00:00,15170.15,15170.75,15154.15,15157.15
2023-01-16 06:00:00+00:00,15157.15,15159.15,15144.15,15144.15
2023-01-16 06:30:00+00:00,15144.15,15146.15,15128.75,15136.15
2023-01-16 07:00:00+00:00,15136.15,15136.15,15109.25,15128.25
2023-01-16 07:30:00+00:00,15128.25,15135.05,15113.25,15134.05
2023-01-16 08:00:00+00:00,15133.05,15136.55,15107.05,15111.55
2023-01-16 08:30:00+00:00,15111.55,15117.55,15083.55,15095.55
2023-01-16 09:00:00+00:00,15095.55,15116.55,15094.55,15110.55
2023-01-16 09:30:00+00:00,15110.55,15123.05,15102.05,15102.05
2023-01-16 10:00:00+00:00,15102.05,15114.05,15093.05,15110.05
2023-01-16 10:30:00+00:00,15110.05,15127.05,15105.05,15127.05
2023-01-16 11:00:00+00:00,15127.05,15131.05,15120.05,15121.05
2023-01-16 11:30:00+00:00,15121.05,15141.05,15120.05,15136.05
2023-01-16 12:00:00+00:00,15136.05,15138.05,15122.05,15123.05
2023-01-16 12:30:00+00:00,15123.05,15126.05,15117.05,15121.05
2023-01-16 13:00:00+00:00,15122.05,15143.05,15120.05,15140.05
2023-01-16 13:30:00+00:00,15141.05,15156.05,15139.05,15150.05
2023-01-16 14:00:00+00:00,15150.05,15153.05,15128.05,15130.05
