date,signal_ts,exit_ts,type,direction,orb_hi,orb_lo,orb_range,entry,sl,tp1,sl_dist,tp1_dist,win,bars_held,mfe,h1b,h4b
2021-12-17,2021-12-17 16:15:00,2021-12-17 16:45:00,NY,long,1803.51001,1801.63,1.8800099999998565,1803.53003,1801.13,1804.9200174999999,2.400029999999788,1.389987499999961,1,2,10.760010000000193,1,1
2021-12-21,2021-12-21 17:15:00,2021-12-21 17:30:00,NY,short,1791.19995,1790.01001,1.1899399999999787,1789.46997,1791.69995,1789.117555,2.2299799999998413,0.35241500000006454,1,1,0.5399200000001656,-1,-1
2021-12-22,2021-12-22 16:00:00,2021-12-22 17:00:00,NY,short,1790.73999,1788.63,2.109989999999925,1787.76001,1791.23999,1787.0475075000002,3.4799800000000687,0.7125024999998004,1,4,1.8499799999999595,-1,-1
2021-12-23,2021-12-23 16:30:00,2021-12-23 21:45:00,NY,long,1806.91003,1805.26001,1.6500200000000405,1807.68005,1804.76001,1808.147545,2.9200399999999718,0.467495000000099,0,21,0.43994999999995343,1,1
2021-12-29,2021-12-29 14:45:00,2021-12-29 15:45:00,NY,short,1807.71997,1806.89001,0.8299600000000282,1806.73999,1808.21997,1806.26754,1.4799800000000687,0.4724499999999807,1,4,17.22998000000007,-1,-1
2021-12-30,2021-12-30 16:00:00,2021-12-30 16:15:00,NY,short,1803.35999,1801.43994,1.9200499999999465,1800.46997,1803.85999,1799.9999025,3.390019999999822,0.4700675000001411,1,1,4.179930000000013,-1,-1
2021-12-31,2021-12-31 17:00:00,2021-12-31 18:00:00,NY,long,1818.96997,1817.30005,1.6699200000000474,1818.98999,1816.80005,1820.22241,2.1899399999999787,1.2324200000000474,1,4,1.25,1,1
2022-01-04,2022-01-04 15:00:00,2022-01-04 18:30:00,NY,short,1806.25,1804.040039,2.209961000000021,1803.79004,1806.75,1802.38256825,2.95995999999991,1.4074717500000133,0,14,0.5500500000000557,-1,-1
2022-01-05,2022-01-05 17:15:00,2022-01-05 17:45:00,NY,long,1816.54004,1814.43005,2.1099900000001526,1816.92004,1813.93005,1818.1225325000003,2.9899900000000343,1.2024925000002895,0,2,0.06995000000006257,1,1
2022-01-06,2022-01-06 12:00:00,2022-01-06 15:00:00,FRB,short,1814.27002,1809.73999,4.530029999999897,1809.34998,1814.77002,1806.3424675,5.420039999999972,3.007512499999848,1,12,21.760009999999966,-1,-1
2022-01-06,2022-01-06 14:30:00,2022-01-06 14:45:00,NY,short,1809.41003,1808.02002,1.3900100000000748,1807.52002,1809.91003,1806.9775124999999,2.390010000000075,0.5425075000000561,1,1,20.59997999999996,-1,-1
2022-01-07,2022-01-07 16:45:00,2022-01-07 17:00:00,NY,short,1793.29004,1791.41003,1.880010000000084,1790.71997,1793.79004,1790.0000225,3.070069999999987,0.7199475000002167,1,1,2.849970000000212,-1,-1
2022-01-10,2022-01-10 16:00:00,2022-01-10 18:30:00,NY,short,1794.51001,1792.18005,2.3299600000000282,1792.069946,1795.01001,1790.43258,2.940063999999893,1.6373660000001564,0,10,0.6999460000001818,-1,-1
2022-01-11,2022-01-11 16:45:00,2022-01-11 19:00:00,NY,long,1807.85999,1805.089966,2.770023999999921,1808.51001,1804.589966,1809.937508,3.9200439999999617,1.4274980000000141,1,9,1.79004000000009,1,1
2022-01-12,2022-01-12 16:45:00,2022-01-12 17:00:00,NY,long,1819.90002,1818.81995,1.0800699999999779,1820.5,1818.31995,1820.7100725,2.1800499999999374,0.21007250000002387,1,1,0.969970000000103,1,1
2022-01-13,2022-01-13 15:00:00,2022-01-13 15:15:00,NY,long,1825.47998,1824.39001,1.0899699999999939,1825.93994,1823.89001,1826.2974575,2.049929999999904,0.3575175000000854,1,1,2.1900600000001305,1,1
2022-01-14,2022-01-14 16:30:00,2022-01-14 19:15:00,NY,long,1827.32996,1824.92004,2.4099200000000565,1827.68005,1824.42004,1829.1374,3.2600099999999657,1.4573500000001332,1,11,1.4799800000000687,1,1
2022-01-21,2022-01-21 18:00:00,2022-01-21 18:15:00,NY,long,1841.91003,1840.76001,1.1500200000000405,1842.31995,1840.26001,1842.772545,2.059940000000097,0.4525949999999739,1,1,0.5,1,1
2022-01-24,2022-01-24 15:45:00,2022-01-24 16:45:00,NY,long,1837.46997,1835.67004,1.7999300000001313,1837.93005,1835.17004,1838.8199175000002,2.7600099999999657,0.889867500000264,1,4,6.339969999999994,1,1
2022-01-25,2022-01-25 14:30:00,2022-01-25 15:00:00,NY,long,1841.83997,1840.20996,1.630010000000084,1841.88,1839.70996,1843.0624775,2.170040000000199,1.1824775000000045,1,2,1.5,1,1
2022-01-27,2022-01-27 13:00:00,2022-01-27 17:30:00,FRB,short,1820.65002,1815.63,5.020019999999931,1815.079956,1821.15002,1811.8649850000002,6.070064000000002,3.2149709999998777,1,18,16.939945999999964,-1,-1
2022-01-27,2022-01-27 16:15:00,2022-01-27 16:30:00,NY,short,1817.26001,1814.81995,2.440059999999903,1814.78003,1817.76001,1812.9899050000001,2.9799800000000687,1.7901249999997617,1,1,22.810059999999794,-1,-1
2022-01-28,2022-01-28 20:00:00,2022-01-28 20:15:00,FRB,short,1794.79004,1792.32996,2.4600800000000618,1791.12,1795.29004,1790.4849,4.170040000000199,0.6350999999999658,1,1,10.8299599999998,-1,-1
2022-01-28,2022-01-28 16:00:00,2022-01-28 16:30:00,NY,short,1799.47998,1798.53003,0.9499500000001717,1798.040039,1799.97998,1797.8175674999998,1.9399410000000898,0.22247150000021065,1,2,17.74999899999989,-1,-1
2022-01-31,2022-01-31 14:30:00,2022-01-31 15:00:00,NY,short,1788.79004,1787.45996,1.33008000000018,1787.18994,1789.29004,1786.4624,2.1001000000001113,0.72754000000009,1,2,1.5899600000000191,-1,-1
2022-02-02,2022-02-02 16:00:00,2022-02-02 17:30:00,FRB,short,1800.79004,1798.66003,2.130010000000084,1797.58997,1801.29004,1797.0625225,3.700070000000096,0.5274475000001075,1,5,2.799929999999904,-1,-1
2022-02-02,2022-02-02 17:30:00,2022-02-02 18:30:00,NY,short,1798.62,1797.56995,1.0500499999998283,1797.23999,1799.12,1796.7824125000002,1.8800099999998565,0.457577499999843,1,4,2.4499499999999443,-1,-1
2022-02-04,2022-02-04 15:15:00,2022-02-04 15:30:00,NY,long,1806.98999,1805.96997,1.0200199999999313,1807.34998,1805.46997,1807.755005,1.8800099999998565,0.4050250000000233,1,1,7.570060000000012,1,1
2022-02-07,2022-02-07 15:15:00,2022-02-07 17:30:00,NY,long,1810.70996,1809.31006,1.3998999999998887,1810.77002,1808.81006,1811.759885,1.95995999999991,0.9898650000000089,0,9,0.54004000000009,1,1
2022-02-10,2022-02-10 17:00:00,2022-02-10 18:30:00,NY,long,1834.62,1833.67004,0.9499599999999191,1834.77002,1833.17004,1835.3324699999998,1.5999799999999595,0.5624499999998989,1,6,1.179930000000013,1,1
