datetime,open,high,low,close,volume
2021-07-27 12:00:00,1.38017,1.38237,1.38014,1.38232,1990.0
2021-07-27 13:00:00,1.38233,1.38271,1.38036,1.38158,2547.0
2021-07-27 14:00:00,1.3816,1.38825,1.38054,1.38802,3938.0
2021-07-27 15:00:00,1.38802,1.3892,1.38713,1.38833,3055.0
2021-07-27 16:00:00,1.38834,1.38887,1.38791,1.38847,1699.0
2021-07-27 17:00:00,1.38847,1.38924,1.38836,1.38892,1199.0
2021-07-27 18:00:00,1.38892,1.38937,1.38865,1.38867,1304.0
2021-07-27 19:00:00,1.38867,1.38867,1.38758,1.38846,932.0
2021-07-27 20:00:00,1.38846,1.38867,1.38772,1.38777,1314.0
2021-07-27 21:00:00,1.38776,1.38806,1.38747,1.38787,298.0
2021-07-27 22:00:00,1.38814,1.3884,1.38767,1.38784,558.0
2021-07-27 23:00:00,1.38783,1.38827,1.38775,1.38815,347.0
2021-07-28 00:00:00,1.38813,1.3889,1.38735,1.38759,797.0
2021-07-28 01:00:00,1.38759,1.38895,1.38759,1.38833,977.0
2021-07-28 02:00:00,1.38833,1.3885,1.38753,1.38843,898.0
2021-07-28 03:00:00,1.38843,1.38843,1.38735,1.38743,638.0
2021-07-28 04:00:00,1.38743,1.38762,1.38708,1.38708,478.0
2021-07-28 05:00:00,1.38708,1.38743,1.3864,1.38742,858.0
2021-07-28 06:00:00,1.38741,1.38802,1.38635,1.3872,1245.0
2021-07-28 07:00:00,1.3872,1.38945,1.38693,1.38724,1895.0
2021-07-28 08:00:00,1.38724,1.38944,1.38617,1.38942,2589.0
2021-07-28 09:00:00,1.38942,1.38944,1.38717,1.38746,2006.0
2021-07-28 10:00:00,1.38746,1.38808,1.38676,1.38808,1636.0
2021-07-28 11:00:00,1.38811,1.38843,1.38645,1.38792,1820.0
2021-07-28 12:00:00,1.38792,1.38816,1.3864,1.38679,1799.0
2021-07-28 13:00:00,1.38679,1.38783,1.38448,1.3849,2082.0
2021-07-28 14:00:00,1.3849,1.38798,1.38471,1.38691,2658.0
2021-07-28 15:00:00,1.38691,1.38862,1.38638,1.38831,1784.0
2021-07-28 16:00:00,1.38832,1.38889,1.38802,1.38846,1092.0
2021-07-28 17:00:00,1.38846,1.38869,1.38745,1.38794,815.0
2021-07-28 18:00:00,1.38794,1.39095,1.38426,1.39046,7124.0
2021-07-28 19:00:00,1.39046,1.39106,1.38971,1.39078,3282.0
2021-07-28 20:00:00,1.39078,1.39106,1.39033,1.39041,1648.0
2021-07-28 21:00:00,1.38981,1.39068,1.38964,1.39036,180.0
2021-07-28 22:00:00,1.39037,1.3908,1.39036,1.39072,295.0
2021-07-28 23:00:00,1.39075,1.39083,1.39039,1.39055,524.0
2021-07-29 00:00:00,1.39055,1.39082,1.38979,1.39041,924.0
2021-07-29 01:00:00,1.39041,1.39139,1.39025,1.39137,1243.0
2021-07-29 02:00:00,1.39137,1.39279,1.39117,1.39233,997.0
2021-07-29 03:00:00,1.39233,1.39292,1.39214,1.39267,784.0
2021-07-29 04:00:00,1.39267,1.39313,1.39244,1.39287,503.0
2021-07-29 05:00:00,1.39286,1.39395,1.39264,1.39334,874.0
2021-07-29 06:00:00,1.39334,1.3939,1.39282,1.39284,1580.0
2021-07-29 07:00:00,1.39288,1.39503,1.39273,1.39383,1920.0
2021-07-29 08:00:00,1.39383,1.39698,1.39345,1.39585,1634.0
2021-07-29 09:00:00,1.39585,1.39593,1.39458,1.39508,1611.0
2021-07-29 10:00:00,1.39508,1.39609,1.39493,1.39583,1543.0
2021-07-29 11:00:00,1.39583,1.39645,1.39549,1.39624,1186.0
2021-07-29 12:00:00,1.3963,1.39726,1.39511,1.39542,1741.0
2021-07-29 13:00:00,1.39545,1.39798,1.39513,1.39773,2085.0
2021-07-29 14:00:00,1.39773,1.39815,1.39638,1.39769,2529.0
2021-07-29 15:00:00,1.39766,1.39798,1.39635,1.39658,1327.0
2021-07-29 16:00:00,1.39658,1.39658,1.39574,1.3964,908.0
2021-07-29 17:00:00,1.39639,1.39682,1.39616,1.39673,736.0
2021-07-29 18:00:00,1.39673,1.39704,1.39632,1.39703,473.0
2021-07-29 19:00:00,1.39703,1.39703,1.39628,1.39633,780.0
2021-07-29 20:00:00,1.39631,1.39655,1.39586,1.39607,994.0
2021-07-29 21:00:00,1.39535,1.39598,1.39513,1.39597,286.0
2021-07-29 22:00:00,1.39596,1.39689,1.39578,1.39682,333.0
2021-07-29 23:00:00,1.39681,1.39707,1.39628,1.39632,463.0
2021-07-30 00:00:00,1.39632,1.39634,1.3948,1.39484,1484.0
2021-07-30 01:00:00,1.39485,1.39515,1.39443,1.39504,975.0
2021-07-30 02:00:00,1.39504,1.3956,1.39491,1.39543,616.0
2021-07-30 03:00:00,1.39543,1.39554,1.39409,1.39422,566.0
2021-07-30 04:00:00,1.39422,1.39506,1.39421,1.39483,302.0
2021-07-30 05:00:00,1.39481,1.39481,1.39341,1.39384,764.0
2021-07-30 06:00:00,1.39385,1.39508,1.39382,1.39507,1081.0
2021-07-30 07:00:00,1.39507,1.39689,1.39485,1.39656,1368.0
2021-07-30 08:00:00,1.39656,1.39789,1.39575,1.39769,1328.0
2021-07-30 09:00:00,1.39769,1.39829,1.39663,1.39739,1524.0
2021-07-30 10:00:00,1.39738,1.39784,1.39604,1.39703,1622.0
2021-07-30 11:00:00,1.39703,1.39747,1.39535,1.39561,1553.0
2021-07-30 12:00:00,1.39561,1.39677,1.39474,1.39486,1414.0
2021-07-30 13:00:00,1.39488,1.39599,1.39346,1.39521,2398.0
2021-07-30 14:00:00,1.3952,1.39547,1.38982,1.39059,3300.0
2021-07-30 15:00:00,1.39058,1.39128,1.389,1.3912,2420.0
