datetime,open,high,low,close,volume
2021-08-06 06:30:00,0.73914,0.73935,0.73905,0.73917,215.0
2021-08-06 06:45:00,0.73916,0.73956,0.73914,0.73935,272.0
2021-08-06 07:00:00,0.73934,0.73936,0.73869,0.73879,395.0
2021-08-06 07:15:00,0.73879,0.73971,0.73862,0.73933,394.0
2021-08-06 07:30:00,0.73934,0.73945,0.73909,0.73926,328.0
2021-08-06 07:45:00,0.73926,0.73956,0.73911,0.73926,270.0
2021-08-06 08:00:00,0.73926,0.73929,0.73891,0.73924,307.0
2021-08-06 08:15:00,0.73924,0.7394,0.73892,0.73902,287.0
2021-08-06 08:30:00,0.73902,0.73934,0.73888,0.7393,226.0
2021-08-06 08:45:00,0.7393,0.73936,0.73909,0.73924,254.0
2021-08-06 09:00:00,0.73926,0.73949,0.73925,0.73929,185.0
2021-08-06 09:15:00,0.73929,0.73945,0.73901,0.73918,160.0
2021-08-06 09:30:00,0.73918,0.73934,0.73903,0.73933,172.0
2021-08-06 09:45:00,0.73933,0.73933,0.7389,0.73896,196.0
2021-08-06 10:00:00,0.73896,0.73933,0.73893,0.73926,216.0
2021-08-06 10:15:00,0.73927,0.73927,0.73898,0.73904,196.0
2021-08-06 10:30:00,0.73905,0.73923,0.73859,0.73878,216.0
2021-08-06 10:45:00,0.73878,0.73902,0.7386,0.73869,259.0
2021-08-06 11:00:00,0.7387,0.73887,0.73858,0.73877,150.0
2021-08-06 11:15:00,0.73877,0.73916,0.73877,0.73889,160.0
2021-08-06 11:30:00,0.73889,0.73923,0.73874,0.73922,163.0
2021-08-06 11:45:00,0.73922,0.73953,0.739,0.73931,202.0
2021-08-06 12:00:00,0.73935,0.73942,0.73906,0.73933,256.0
2021-08-06 12:15:00,0.73933,0.73941,0.73902,0.73921,450.0
2021-08-06 12:30:00,0.73921,0.74009,0.73762,0.73835,2211.0
2021-08-06 12:45:00,0.73834,0.73899,0.73715,0.73746,1421.0
2021-08-06 13:00:00,0.73747,0.73791,0.73702,0.73786,1193.0
2021-08-06 13:15:00,0.73786,0.73805,0.73739,0.73781,770.0
2021-08-06 13:30:00,0.73782,0.73864,0.7377,0.73795,1211.0
2021-08-06 13:45:00,0.73795,0.73795,0.73635,0.73668,996.0
2021-08-06 14:00:00,0.73668,0.73714,0.73632,0.73673,771.0
2021-08-06 14:15:00,0.73671,0.73682,0.73563,0.7361,718.0
2021-08-06 14:30:00,0.7361,0.73629,0.73554,0.73575,477.0
2021-08-06 14:45:00,0.73576,0.73577,0.73516,0.73547,584.0
2021-08-06 15:00:00,0.73545,0.73549,0.73512,0.7352,486.0
2021-08-06 15:15:00,0.7352,0.7355,0.73462,0.73496,403.0
2021-08-06 15:30:00,0.73498,0.73548,0.73494,0.73527,449.0
2021-08-06 15:45:00,0.73526,0.73554,0.73518,0.73553,298.0
2021-08-06 16:00:00,0.73553,0.73562,0.73519,0.73532,174.0
2021-08-06 16:15:00,0.73531,0.73539,0.73504,0.73527,171.0
2021-08-06 16:30:00,0.73529,0.7355,0.73515,0.73545,115.0
2021-08-06 16:45:00,0.73545,0.73545,0.73513,0.73521,138.0
2021-08-06 17:00:00,0.73521,0.73562,0.73514,0.73561,121.0
2021-08-06 17:15:00,0.73562,0.7358,0.73555,0.73556,160.0
2021-08-06 17:30:00,0.73556,0.7358,0.73548,0.73579,117.0
2021-08-06 17:45:00,0.73579,0.73585,0.73538,0.7354,158.0
2021-08-06 18:00:00,0.7354,0.73582,0.7353,0.73554,153.0
2021-08-06 18:15:00,0.73554,0.73561,0.73528,0.73533,123.0
2021-08-06 18:30:00,0.73534,0.73548,0.73523,0.73539,126.0
2021-08-06 18:45:00,0.73538,0.73543,0.73502,0.73502,174.0
2021-08-06 19:00:00,0.73502,0.73545,0.73501,0.73534,129.0
2021-08-06 19:15:00,0.73535,0.73554,0.73527,0.73554,161.0
2021-08-06 19:30:00,0.73553,0.73557,0.73526,0.73528,127.0
2021-08-06 19:45:00,0.73528,0.73528,0.73503,0.73518,142.0
