datetime,open,high,low,close,volume
2021-08-10 01:00:00,1.38505,1.38511,1.38482,1.38482,200.0
2021-08-10 01:30:00,1.38482,1.38485,1.38365,1.3839,431.0
2021-08-10 02:00:00,1.38391,1.38402,1.38358,1.3839,285.0
2021-08-10 02:30:00,1.3839,1.38431,1.38379,1.38421,265.0
2021-08-10 03:00:00,1.38421,1.38473,1.38415,1.38473,173.0
2021-08-10 03:30:00,1.38472,1.38481,1.38461,1.3847,131.0
2021-08-10 04:00:00,1.38471,1.38491,1.38462,1.38471,147.0
2021-08-10 04:30:00,1.38471,1.38471,1.38429,1.38442,165.0
2021-08-10 05:00:00,1.38442,1.38463,1.38438,1.38461,149.0
2021-08-10 05:30:00,1.38462,1.38493,1.38459,1.38462,251.0
2021-08-10 06:00:00,1.38467,1.38478,1.38399,1.38454,527.0
2021-08-10 06:30:00,1.38454,1.3853,1.3844,1.38501,547.0
2021-08-10 07:00:00,1.38503,1.38591,1.38401,1.38509,888.0
2021-08-10 07:30:00,1.38508,1.38605,1.38484,1.38519,717.0
2021-08-10 08:00:00,1.38519,1.38629,1.38519,1.3861,552.0
2021-08-10 08:30:00,1.38607,1.38721,1.3857,1.38641,656.0
2021-08-10 09:00:00,1.38641,1.38654,1.38515,1.38554,735.0
2021-08-10 09:30:00,1.38554,1.38624,1.38535,1.38601,430.0
2021-08-10 10:00:00,1.38604,1.38604,1.38529,1.38541,409.0
2021-08-10 10:30:00,1.3855,1.38619,1.38531,1.386,418.0
2021-08-10 11:00:00,1.386,1.38641,1.38579,1.38604,543.0
2021-08-10 11:30:00,1.38602,1.3864,1.3856,1.38611,460.0
2021-08-10 12:00:00,1.38617,1.38626,1.38513,1.38529,542.0
2021-08-10 12:30:00,1.38529,1.38642,1.38511,1.38519,672.0
2021-08-10 13:00:00,1.38519,1.38564,1.38389,1.38394,761.0
2021-08-10 13:30:00,1.38394,1.38478,1.38378,1.38431,1003.0
2021-08-10 14:00:00,1.38431,1.38683,1.38323,1.38576,1266.0
2021-08-10 14:30:00,1.38576,1.38605,1.38449,1.3848,1114.0
2021-08-10 15:00:00,1.38478,1.38485,1.38392,1.38448,774.0
2021-08-10 15:30:00,1.38449,1.38476,1.38366,1.38374,534.0
2021-08-10 16:00:00,1.38378,1.38409,1.38272,1.3832,688.0
2021-08-10 16:30:00,1.3832,1.38378,1.38296,1.38323,318.0
2021-08-10 17:00:00,1.38323,1.38373,1.38307,1.3835,294.0
2021-08-10 17:30:00,1.3835,1.3838,1.38331,1.3838,225.0
2021-08-10 18:00:00,1.3838,1.38397,1.38346,1.38373,203.0
2021-08-10 18:30:00,1.38373,1.3843,1.38368,1.38399,184.0
2021-08-10 19:00:00,1.38399,1.38411,1.38375,1.38379,306.0
2021-08-10 19:30:00,1.38378,1.38382,1.38339,1.38346,429.0
2021-08-10 20:00:00,1.38346,1.38391,1.38345,1.38387,548.0
2021-08-10 20:30:00,1.38389,1.38395,1.38361,1.38375,255.0
2021-08-10 21:00:00,1.38388,1.38405,1.3831,1.38349,51.0
2021-08-10 21:30:00,1.38349,1.38389,1.38349,1.38359,104.0
2021-08-10 22:00:00,1.38377,1.38394,1.38355,1.3836,168.0
2021-08-10 22:30:00,1.3836,1.38386,1.38356,1.38371,203.0
2021-08-10 23:00:00,1.38371,1.38386,1.38361,1.38362,130.0
2021-08-10 23:30:00,1.38362,1.38374,1.38354,1.38354,124.0
2021-08-11 00:00:00,1.38354,1.38361,1.38301,1.38311,196.0
2021-08-11 00:30:00,1.38311,1.38312,1.38194,1.38236,198.0
2021-08-11 01:00:00,1.38236,1.38273,1.38197,1.38261,274.0
2021-08-11 01:30:00,1.38261,1.38288,1.38248,1.38281,350.0
2021-08-11 02:00:00,1.38281,1.38323,1.38262,1.38298,202.0
2021-08-11 02:30:00,1.38298,1.38321,1.38291,1.3832,132.0
2021-08-11 03:00:00,1.3832,1.38329,1.38299,1.38299,151.0
2021-08-11 03:30:00,1.38299,1.38313,1.38264,1.38282,138.0
2021-08-11 04:00:00,1.38282,1.38312,1.3827,1.38293,118.0
2021-08-11 04:30:00,1.38291,1.38301,1.38278,1.38282,114.0
2021-08-11 05:00:00,1.38291,1.3833,1.38281,1.38327,185.0
2021-08-11 05:30:00,1.38327,1.38327,1.38267,1.38273,243.0
2021-08-11 06:00:00,1.38269,1.38292,1.38212,1.38241,569.0
2021-08-11 06:30:00,1.38241,1.38293,1.3821,1.38252,446.0
2021-08-11 07:00:00,1.38252,1.38263,1.38192,1.38225,543.0
2021-08-11 07:30:00,1.38225,1.38225,1.38122,1.38162,585.0
2021-08-11 08:00:00,1.38162,1.38236,1.38157,1.38215,411.0
2021-08-11 08:30:00,1.38214,1.38223,1.38071,1.38087,562.0
2021-08-11 09:00:00,1.38087,1.38135,1.38084,1.38113,459.0
2021-08-11 09:30:00,1.38113,1.38154,1.38077,1.38143,367.0
2021-08-11 10:00:00,1.38143,1.38145,1.38022,1.38083,473.0
2021-08-11 10:30:00,1.38082,1.38192,1.38065,1.38171,430.0
2021-08-11 11:00:00,1.38171,1.38182,1.38118,1.38172,447.0
2021-08-11 11:30:00,1.38172,1.38307,1.38152,1.38292,382.0
2021-08-11 12:00:00,1.38302,1.38379,1.38268,1.38288,708.0
2021-08-11 12:30:00,1.38289,1.38755,1.38289,1.38599,2662.0
2021-08-11 13:00:00,1.38599,1.38621,1.3849,1.3861,1331.0
2021-08-11 13:30:00,1.3861,1.38716,1.38548,1.38548,1591.0
2021-08-11 14:00:00,1.38548,1.38591,1.38465,1.38568,910.0
2021-08-11 14:30:00,1.38568,1.38681,1.38522,1.38667,990.0
2021-08-11 15:00:00,1.38665,1.38705,1.38594,1.38649,652.0
2021-08-11 15:30:00,1.38648,1.38669,1.38598,1.38649,518.0
2021-08-11 16:00:00,1.38649,1.38685,1.38632,1.38645,312.0
2021-08-11 16:30:00,1.38645,1.3879,1.38641,1.38789,369.0
2021-08-11 17:00:00,1.38787,1.38873,1.38779,1.38827,753.0
2021-08-11 17:30:00,1.38827,1.38846,1.38747,1.38761,405.0
2021-08-11 18:00:00,1.38765,1.38766,1.38686,1.38693,323.0
2021-08-11 18:30:00,1.38693,1.38696,1.38639,1.3864,231.0
2021-08-11 19:00:00,1.3864,1.38674,1.38638,1.38658,243.0
2021-08-11 19:30:00,1.38658,1.38709,1.38648,1.38706,320.0
2021-08-11 20:00:00,1.38705,1.38705,1.38647,1.38648,223.0
2021-08-11 20:30:00,1.38647,1.38659,1.38632,1.38647,467.0
2021-08-11 21:00:00,1.38606,1.38662,1.38596,1.38649,60.0
2021-08-11 21:30:00,1.38649,1.38669,1.38631,1.38647,85.0
2021-08-11 22:00:00,1.3865,1.38667,1.38637,1.38652,167.0
2021-08-11 22:30:00,1.38655,1.38685,1.38635,1.38683,203.0
2021-08-11 23:00:00,1.38685,1.38695,1.38657,1.38689,209.0
2021-08-11 23:30:00,1.38688,1.387,1.3866,1.38661,96.0
2021-08-12 00:00:00,1.3866,1.38704,1.38651,1.38672,191.0
2021-08-12 00:30:00,1.38672,1.38734,1.38658,1.38703,283.0
2021-08-12 01:00:00,1.38703,1.38728,1.38645,1.38647,378.0
2021-08-12 01:30:00,1.38647,1.38714,1.38641,1.387,228.0
2021-08-12 02:00:00,1.38699,1.38714,1.38636,1.38648,200.0
2021-08-12 02:30:00,1.38651,1.38722,1.38651,1.38692,155.0
2021-08-12 03:00:00,1.38695,1.38719,1.38678,1.38698,211.0
2021-08-12 03:30:00,1.38699,1.3874,1.38696,1.3874,174.0
2021-08-12 04:00:00,1.3874,1.38746,1.38725,1.38737,157.0
2021-08-12 04:30:00,1.38737,1.38738,1.38675,1.38677,198.0
2021-08-12 05:00:00,1.38677,1.3869,1.38656,1.38672,223.0
2021-08-12 05:30:00,1.38672,1.38731,1.3867,1.38692,341.0
2021-08-12 06:00:00,1.38696,1.38722,1.38645,1.38673,372.0
2021-08-12 06:30:00,1.38673,1.38709,1.3858,1.38582,445.0
2021-08-12 07:00:00,1.38582,1.38647,1.38549,1.38622,557.0
2021-08-12 07:30:00,1.38622,1.38784,1.38618,1.38775,495.0
2021-08-12 08:00:00,1.38775,1.38775,1.38656,1.38669,439.0
2021-08-12 08:30:00,1.38669,1.38716,1.38612,1.38625,533.0
2021-08-12 09:00:00,1.38622,1.3866,1.38603,1.38623,440.0
2021-08-12 09:30:00,1.38623,1.38644,1.38567,1.38644,395.0
2021-08-12 10:00:00,1.38644,1.38644,1.38508,1.38533,442.0
2021-08-12 10:30:00,1.38533,1.38573,1.385,1.38501,398.0
2021-08-12 11:00:00,1.38501,1.38522,1.38455,1.38498,450.0
2021-08-12 11:30:00,1.38498,1.385,1.3842,1.38474,374.0
2021-08-12 12:00:00,1.38474,1.38553,1.38474,1.38509,491.0
2021-08-12 12:30:00,1.38506,1.38507,1.38368,1.38468,1129.0
2021-08-12 13:00:00,1.38471,1.38472,1.38337,1.38435,790.0
2021-08-12 13:30:00,1.38435,1.38445,1.38319,1.3838,856.0
2021-08-12 14:00:00,1.38382,1.38385,1.38298,1.38303,722.0
2021-08-12 14:30:00,1.38303,1.38364,1.38227,1.38338,558.0
2021-08-12 15:00:00,1.38338,1.3835,1.38234,1.38332,568.0
2021-08-12 15:30:00,1.38336,1.38348,1.38301,1.38321,338.0
2021-08-12 16:00:00,1.38321,1.38341,1.38264,1.38269,385.0
2021-08-12 16:30:00,1.38269,1.38279,1.38164,1.38165,326.0
2021-08-12 17:00:00,1.38165,1.38174,1.38116,1.38121,437.0
2021-08-12 17:30:00,1.38121,1.38162,1.38113,1.38142,277.0
2021-08-12 18:00:00,1.38142,1.38145,1.38027,1.38041,333.0
2021-08-12 18:30:00,1.38041,1.38046,1.37946,1.37999,420.0
2021-08-12 19:00:00,1.37998,1.38049,1.37996,1.38045,906.0
2021-08-12 19:30:00,1.38045,1.38064,1.38004,1.38057,485.0
2021-08-12 20:00:00,1.38057,1.38066,1.38039,1.38052,134.0
2021-08-12 20:30:00,1.3805,1.3808,1.38028,1.38077,380.0
2021-08-12 21:00:00,1.38038,1.38115,1.38008,1.38077,111.0
2021-08-12 21:30:00,1.38077,1.38129,1.38055,1.38085,78.0
2021-08-12 22:00:00,1.38092,1.38114,1.38089,1.38111,155.0
2021-08-12 22:30:00,1.38111,1.38121,1.381,1.38112,122.0
2021-08-12 23:00:00,1.38114,1.38137,1.38104,1.38124,116.0
2021-08-12 23:30:00,1.38124,1.38124,1.38092,1.38104,147.0
2021-08-13 00:00:00,1.38104,1.38113,1.38077,1.38104,184.0
2021-08-13 00:30:00,1.38104,1.38123,1.3808,1.38097,224.0
2021-08-13 01:00:00,1.38097,1.38106,1.38033,1.38088,219.0
2021-08-13 01:30:00,1.38088,1.38125,1.38076,1.38092,212.0
2021-08-13 02:00:00,1.38092,1.38155,1.38092,1.38144,129.0
2021-08-13 02:30:00,1.38146,1.38164,1.38123,1.38123,167.0
2021-08-13 03:00:00,1.38123,1.38143,1.38088,1.38092,137.0
2021-08-13 03:30:00,1.38094,1.38141,1.38093,1.38135,116.0
2021-08-13 04:00:00,1.38135,1.38152,1.38133,1.38134,119.0
2021-08-13 04:30:00,1.38134,1.38145,1.38125,1.38137,97.0
2021-08-13 05:00:00,1.38135,1.38145,1.38102,1.38105,128.0
2021-08-13 05:30:00,1.38105,1.38125,1.38091,1.38097,160.0
2021-08-13 06:00:00,1.38098,1.38101,1.3797,1.3801,338.0
2021-08-13 06:30:00,1.38008,1.38088,1.38006,1.38034,250.0
2021-08-13 07:00:00,1.38034,1.38094,1.38015,1.38044,535.0
2021-08-13 07:30:00,1.38044,1.38085,1.3798,1.38076,379.0
2021-08-13 08:00:00,1.38076,1.38082,1.37974,1.37974,317.0
2021-08-13 08:30:00,1.37974,1.38012,1.37905,1.37995,400.0
