ts,open,high,low,close
2023-01-18 00:00:00+00:00,15137.35,15167.85,15137.35,15165.35
2023-01-18 01:00:00+00:00,15164.85,15176.35,15158.85,15175.85
2023-01-18 02:00:00+00:00,15175.35,15273.85,15167.35,15234.6
2023-01-18 03:00:00+00:00,15234.85,15243.35,15203.35,15215.35
2023-01-18 04:00:00+00:00,15215.35,15232.35,15209.35,15231.85
2023-01-18 05:00:00+00:00,15232.85,15238.35,15221.35,15226.35
2023-01-18 06:00:00+00:00,15226.35,15242.85,15212.35,15219.85
2023-01-18 07:00:00+00:00,15223.35,15230.15,15168.15,15186.15
2023-01-18 08:00:00+00:00,15186.15,15212.85,15167.85,15195.85
2023-01-18 09:00:00+00:00,15195.85,15198.85,15171.85,15179.85
2023-01-18 10:00:00+00:00,15179.85,15201.75,15162.85,15199.75
2023-01-18 11:00:00+00:00,15198.75,15212.95,15190.75,15209.95
2023-01-18 12:00:00+00:00,15209.95,15228.25,15208.95,15223.25
2023-01-18 13:00:00+00:00,15223.25,15248.95,15198.75,15228.75
2023-01-18 14:00:00+00:00,15229.75,15256.75,15221.75,15235.75
2023-01-18 15:00:00+00:00,15236.75,15245.75,15203.75,15213.75
2023-01-18 16:00:00+00:00,15213.75,15219.75,15170.5,15183.25
2023-01-18 17:00:00+00:00,15183.25,15187.25,15165.25,15169.25
2023-01-18 18:00:00+00:00,15169.25,15185.25,15155.25,15179.25
2023-01-18 19:00:00+00:00,15179.25,15186.25,15166.25,15170.25
2023-01-18 20:00:00+00:00,15170.25,15173.25,15128.25,15130.35
2023-01-18 21:00:00+00:00,15129.35,15133.45,15120.41,15129.45
2023-01-19 00:00:00+00:00,15123.25,15131.35,15108.3,15117.35
2023-01-19 01:00:00+00:00,15117.35,15129.25,15114.15,15119.25
2023-01-19 02:00:00+00:00,15119.25,15128.25,15112.75,15126.25
2023-01-19 03:00:00+00:00,15126.75,15139.75,15124.25,15126.25
2023-01-19 04:00:00+00:00,15125.25,15133.25,15125.25,15130.35
2023-01-19 05:00:00+00:00,15131.35,15134.35,15119.35,15122.35
2023-01-19 06:00:00+00:00,15122.35,15125.75,15102.25,15104.25
2023-01-19 07:00:00+00:00,15104.25,15141.05,15083.05,15096.05
2023-01-19 08:00:00+00:00,15096.05,15143.05,15053.05,15055.05
2023-01-19 09:00:00+00:00,15055.05,15079.05,15041.05,15054.05
2023-01-19 10:00:00+00:00,15054.05,15071.05,14979.05,15007.05
2023-01-19 11:00:00+00:00,15006.05,15020.35,14944.05,14954.05
2023-01-19 12:00:00+00:00,14954.05,14956.05,14917.05,14941.05
2023-01-19 13:00:00+00:00,14941.05,14971.05,14910.05,14969.05
2023-01-19 14:00:00+00:00,14971.05,14997.05,14953.05,14978.05
2023-01-19 15:00:00+00:00,14978.05,14998.05,14941.05,14955.05
2023-01-19 16:00:00+00:00,14955.05,14975.05,14923.05,14938.05
2023-01-19 17:00:00+00:00,14937.05,14966.05,14937.05,14958.05
2023-01-19 18:00:00+00:00,14958.05,15007.05,14957.05,14991.05
2023-01-19 19:00:00+00:00,14990.05,15009.05,14976.05,15000.05
2023-01-19 20:00:00+00:00,15001.05,15011.05,14990.05,14992.15
2023-01-19 21:00:00+00:00,14989.15,15024.24,14986.25,14997.25
2023-01-20 00:00:00+00:00,14999.15,15018.25,14993.05,15012.25
2023-01-20 01:00:00+00:00,15013.25,15022.25,15000.25,15014.65
2023-01-20 02:00:00+00:00,15014.25,15015.65,15003.25,15005.25
2023-01-20 03:00:00+00:00,15005.25,15015.65,15004.25,15011.15
2023-01-20 04:00:00+00:00,15012.15,15017.15,15009.15,15013.65
2023-01-20 05:00:00+00:00,15013.65,15023.15,15013.15,15019.15
