Datetime,open,high,low,close,volume
2023-10-05 07:00:00+00:00,15113.9404296875,15118.9296875,15073.8701171875,15110.9296875,0
2023-10-05 08:00:00+00:00,15110.98046875,15157.7001953125,15088.099609375,15088.099609375,0
2023-10-05 09:00:00+00:00,15088.099609375,15089.2001953125,15052.1904296875,15078.919921875,0
2023-10-05 10:00:00+00:00,15078.919921875,15123.08984375,15072.400390625,15115.4501953125,0
2023-10-05 11:00:00+00:00,15115.6396484375,15141.3896484375,15099.6103515625,15138.6103515625,0
2023-10-05 12:00:00+00:00,15138.7197265625,15154.099609375,15088.349609375,15096.48046875,0
2023-10-05 13:00:00+00:00,15096.900390625,15131.6904296875,15089.259765625,15130.23046875,0
2023-10-05 14:00:00+00:00,15130.5595703125,15132.73046875,15072.08984375,15073.1796875,0
2023-10-05 15:00:00+00:00,15073.1796875,15078.33984375,15048.419921875,15070.8798828125,0
2023-10-06 07:00:00+00:00,15109.16015625,15176.23046875,15105.25,15166.4697265625,0
2023-10-06 08:00:00+00:00,15166.4697265625,15181.23046875,15129.5498046875,15130.7001953125,0
2023-10-06 09:00:00+00:00,15130.7001953125,15183.599609375,15125.3603515625,15174.8896484375,0
2023-10-06 10:00:00+00:00,15173.1796875,15209.25,15167.599609375,15197.3701171875,0
2023-10-06 11:00:00+00:00,15197.01953125,15213.490234375,15176.7802734375,15182.4296875,0
2023-10-06 12:00:00+00:00,15182.16015625,15196.7900390625,15033.5498046875,15056.2001953125,0
2023-10-06 13:00:00+00:00,15056.16015625,15152.4296875,15039.9501953125,15098.7099609375,0
2023-10-06 14:00:00+00:00,15098.990234375,15150.759765625,15047.66015625,15148.349609375,0
2023-10-06 15:00:00+00:00,15148.2900390625,15226.6796875,15146.509765625,15226.5498046875,0
2023-10-09 07:00:00+00:00,15148.080078125,15162.4296875,15077.66015625,15133.83984375,0
2023-10-09 08:00:00+00:00,15133.83984375,15183.990234375,15101.8203125,15181.1298828125,0
2023-10-09 09:00:00+00:00,15181.1796875,15201.0595703125,15149.8203125,15152.41015625,0
2023-10-09 10:00:00+00:00,15152.41015625,15171.169921875,15128.5595703125,15129.4501953125,0
2023-10-09 11:00:00+00:00,15129.509765625,15131.33984375,15093.98046875,15098.150390625,0
2023-10-09 12:00:00+00:00,15098.150390625,15127.8603515625,15087.6904296875,15096.01953125,0
2023-10-09 13:00:00+00:00,15096.01953125,15163.5302734375,15094.8896484375,15163.4404296875,0
2023-10-09 14:00:00+00:00,15163.5595703125,15164.6103515625,15099.0302734375,15109.0302734375,0
2023-10-09 15:00:00+00:00,15108.9599609375,15127.91015625,15098.2802734375,15125.509765625,0
2023-10-10 07:00:00+00:00,15272.5703125,15376.83984375,15272.5703125,15351.150390625,0
2023-10-10 08:00:00+00:00,15351.009765625,15387.2998046875,15327.830078125,15373.6904296875,0
2023-10-10 09:00:00+00:00,15373.83984375,15378.7099609375,15351.740234375,15373.0595703125,0
2023-10-10 10:00:00+00:00,15373.1796875,15400.4599609375,15366.0302734375,15389.33984375,0
2023-10-10 11:00:00+00:00,15389.33984375,15398.509765625,15344.5595703125,15348.150390625,0
2023-10-10 12:00:00+00:00,15347.8095703125,15364.3896484375,15331.83984375,15357.3896484375,0
2023-10-10 13:00:00+00:00,15357.4501953125,15386.41015625,15352.400390625,15382.400390625,0
2023-10-10 14:00:00+00:00,15382.6396484375,15443.4501953125,15382.6396484375,15416.4599609375,0
2023-10-10 15:00:00+00:00,15416.1904296875,15431.3896484375,15411.6201171875,15422.169921875,0
2023-10-11 07:00:00+00:00,15366.7802734375,15434.240234375,15361.740234375,15401.3798828125,0
2023-10-11 08:00:00+00:00,15401.3798828125,15439.2802734375,15378.490234375,15414.2998046875,0
2023-10-11 09:00:00+00:00,15413.990234375,15443.4501953125,15405.4697265625,15423.099609375,0
2023-10-11 10:00:00+00:00,15423.599609375,15441.2900390625,15415.3701171875,15429.4501953125,0
2023-10-11 11:00:00+00:00,15428.3095703125,15458.6396484375,15428.23046875,15454.6298828125,0
2023-10-11 12:00:00+00:00,15454.6298828125,15476.48046875,15439.9501953125,15471.6796875,0
2023-10-11 13:00:00+00:00,15471.6796875,15486.1103515625,15453.76953125,15467.7197265625,0
