date,ts,bias,sw_q,a_hi,a_lo,a_rng,fvg_lo,fvg_hi,fvg_size,entry,sl,tp,sl_dist,atr,win,bars_held,exit_ts,mfe,mfe_r,dow,year
2021-04-09 00:00:00+00:00,2021-04-09 10:30:00+00:00,1,clean_lo,58419.45,57806.03,613.4199999999983,57935.94,58369.82,433.8799999999974,58633.03,57892.96638884863,60113.15722230273,740.0636111513668,286.49074100912907,False,,2021-04-09 16:00:00+00:00,261.8700000000026,0.3538479612483498,4,2021
2021-04-19 00:00:00+00:00,2021-04-19 14:30:00+00:00,-1,clean_hi,57339.8,55690.62,1649.1800000000003,56011.0,56225.3,214.3000000000029,55439.86,56310.735046639966,53698.10990672007,870.8750466399651,569.5669775997355,False,,2021-04-19 20:00:00+00:00,1218.2799999999988,1.3989148095359965,0,2021
2021-04-20 00:00:00+00:00,2021-04-20 10:30:00+00:00,1,clean_lo,55792.15,53501.01,2291.1399999999994,55301.0,55597.98,296.9800000000032,55908.52,55190.44126738941,57344.67746522117,718.0787326105856,737.0582174039489,False,,2021-04-20 15:00:00+00:00,547.4100000000035,0.7623258775676124,1,2021
2021-05-06 00:00:00+00:00,2021-05-06 10:30:00+00:00,1,clean_lo,57570.0,56441.19,1128.8099999999977,57325.0,57930.3,605.3000000000029,57982.1,57250.92035386841,59444.45929226318,731.1796461315898,493.864307543921,False,,2021-05-06 13:00:00+00:00,157.90000000000146,0.21595240080244837,3,2021
2021-06-05 00:00:00+00:00,2021-06-05 10:00:00+00:00,-1,clean_hi,37846.6,36613.22,1233.3799999999974,36697.53,37642.47,944.9400000000023,36629.78,37703.73669941796,34481.866601164074,1073.9566994179622,408.44466278638316,False,,2021-06-05 20:00:00+00:00,1379.7799999999988,1.2847631573486897,5,2021
2021-06-10 00:00:00+00:00,2021-06-10 10:00:00+00:00,1,clean_lo,37666.11,36500.0,1166.1100000000006,36468.0,37306.39,838.3899999999994,38157.24,36392.96147377495,41685.79705245009,1764.2785262250472,500.25684150031077,False,,2021-06-10 17:00:00+00:00,142.76000000000204,0.08091692886239432,3,2021
2021-06-17 00:00:00+00:00,2021-06-17 12:30:00+00:00,-1,clean_hi,39294.73,38213.23,1081.5,38880.3,39130.01,249.70999999999913,38782.92,39173.041292406415,38002.677415187165,390.1212924064166,286.8752827094292,True,,2021-06-17 17:00:00+00:00,780.2425848128332,2.0,3,2021
2021-06-28 00:00:00+00:00,2021-06-28 10:00:00+00:00,-1,clean_hi,34972.28,34254.75,717.5299999999988,34488.0,34714.72,226.72000000000116,34078.21,34768.21258812555,32698.2048237489,690.0025881255497,356.6172541703134,False,,2021-06-28 15:30:00+00:00,215.48999999999796,0.3123031764060404,0,2021
2021-07-13 00:00:00+00:00,2021-07-13 13:00:00+00:00,-1,clean_hi,33229.0,32742.01,486.9900000000016,32579.99,32822.74,242.74999999999636,32546.66,32856.1350134761,31927.709973047797,309.4750134761016,222.63342317401057,False,,2021-07-13 15:30:00+00:00,146.65999999999985,0.4738993250300813,1,2021
2021-08-04 00:00:00+00:00,2021-08-04 13:00:00+00:00,1,clean_lo,38566.82,37775.0,791.8199999999997,38485.03,38749.99,264.9599999999991,39115.57,38441.98105248693,40462.747895026136,673.588947513068,286.99298342046995,False,,2021-08-04 20:00:00+00:00,758.4300000000003,1.1259537479054114,2,2021
2021-08-05 00:00:00+00:00,2021-08-05 14:30:00+00:00,1,clean_lo,39849.61,39000.0,849.6100000000006,38041.4,38285.81,244.40999999999622,39002.78,37982.140173108106,41044.059653783785,1020.6398268918929,395.06551261263945,True,,2021-08-05 19:00:00+00:00,2041.2796537837858,2.0,3,2021
2021-08-24 00:00:00+00:00,2021-08-24 13:30:00+00:00,-1,clean_hi,49800.0,48776.26,1023.739999999998,48820.3,49028.54,208.23999999999796,48597.19,49071.915524601405,47647.7389507972,474.72552460140287,289.1701640093624,False,,2021-08-24 20:00:00+00:00,848.0900000000038,1.7864849392964315,1,2021
2021-09-24 00:00:00+00:00,2021-09-24 11:30:00+00:00,-1,clean_hi,44978.53,43889.64,1088.8899999999994,41706.39,41927.22,220.83000000000175,41527.5,42017.54172064477,40547.416558710465,490.04172064476734,602.144804298453,False,,2021-09-24 14:00:00+00:00,683.6800000000003,1.3951465175260085,4,2021
2021-09-26 00:00:00+00:00,2021-09-26 10:00:00+00:00,1,clean_lo,42735.05,41855.0,880.0500000000029,42602.18,42928.74,326.5599999999977,42984.17,42527.84126155552,43896.82747688895,456.3287384444775,495.59158962985185,False,,2021-09-26 20:00:00+00:00,702.8300000000017,1.540183514182762,6,2021
2021-10-06 00:00:00+00:00,2021-10-06 10:30:00+00:00,1,clean_lo,51828.0,50917.73,910.2699999999968,50743.76,51022.52,278.75999999999476,51160.35,50683.73755342568,52113.57489314864,476.6124465743196,400.1496438288175,True,,2021-10-06 12:00:00+00:00,953.2248931486392,2.0,2,2021
2021-10-13 00:00:00+00:00,2021-10-13 15:00:00+00:00,1,clean_lo,56599.99,54770.13,1829.8600000000006,55197.39,55784.15,586.760000000002,56270.97,55123.19224464581,58566.52551070838,1147.7777553541891,494.65170236124436,False,,2021-10-13 20:00:00+00:00,1229.0299999999988,1.0707909212099482,2,2021
2021-10-18 00:00:00+00:00,2021-10-18 10:00:00+00:00,-1,clean_hi,62578.91,61406.27,1172.6400000000067,61277.68,61600.0,322.3199999999997,61000.0,61682.79703887528,59634.40592224944,682.7970388752801,551.9802591685556,False,,2021-10-18 13:30:00+00:00,1155.550000000003,1.6923769937600388,0,2021
2021-10-21 00:00:00+00:00,2021-10-21 12:00:00+00:00,-1,clean_hi,66033.64,64062.82,1970.8199999999997,65039.56,65319.99,280.4300000000003,64861.85,65413.65964690956,63758.230706180875,551.8096469095617,624.464312730436,False,,2021-10-21 13:00:00+00:00,106.43000000000029,0.19287448234380639,3,2021
2021-10-22 00:00:00+00:00,2021-10-22 14:00:00+00:00,-1,clean_hi,63351.02,62000.0,1351.0199999999968,62447.87,63225.91,778.0400000000009,61822.79,63301.795729968275,58864.77854006345,1479.005729968274,505.90486645512186,False,,2021-10-22 20:00:00+00:00,1822.7900000000009,1.2324428249774944,4,2021
2021-12-06 00:00:00+00:00,2021-12-06 12:00:00+00:00,1,clean_lo,49438.18,48035.01,1403.1699999999983,47565.04,48301.27,736.2299999999959,48622.01,47476.519184791694,50912.99163041662,1145.490815208308,590.1387680553559,False,,2021-12-06 20:00:00+00:00,743.989999999998,0.6494945137248465,0,2021
2021-12-15 00:00:00+00:00,2021-12-15 13:00:00+00:00,-1,clean_hi,48761.0,47836.0,925.0,47724.97,48033.3,308.33000000000175,47623.59,48082.44052407118,46705.88895185763,458.850524071182,327.6034938078262,True,,2021-12-15 15:30:00+00:00,917.701048142364,2.0,2,2021
2022-01-14 00:00:00+00:00,2022-01-14 15:00:00+00:00,1,clean_lo,42978.1,42362.91,615.189999999995,42390.0,42772.92,382.91999999999825,43122.52,42340.7123547699,44686.13529046019,781.8076452300957,328.58430153400394,False,,2022-01-14 20:00:00+00:00,285.4800000000032,0.3651537583979278,4,2022
2022-01-28 00:00:00+00:00,2022-01-28 14:00:00+00:00,1,clean_lo,37500.0,36500.0,1000.0,36513.2,36825.6,312.40000000000146,37054.8,36463.70036908933,38236.999261821344,591.0996309106704,329.9975394044114,False,,2022-01-28 20:00:00+00:00,321.8999999999942,0.544578245640355,4,2022
2022-02-03 00:00:00+00:00,2022-02-03 10:00:00+00:00,-1,clean_hi,37081.55,36720.01,361.5400000000009,36666.67,36884.01,217.34000000000378,36340.53,36916.18408837839,35189.22182324322,575.6540883783891,214.49392252254898,False,,2022-02-03 15:00:00+00:00,90.52999999999884,0.15726458272019017,3,2022
2022-02-18 00:00:00+00:00,2022-02-18 11:30:00+00:00,-1,clean_hi,40950.0,40300.0,650.0,40405.16,40691.36,286.1999999999971,40178.94,40727.24666427641,39082.32667144718,548.3066642764097,239.2444285094045,False,,2022-02-18 15:00:00+00:00,562.2200000000012,1.0253750986994707,4,2022
2022-04-06 00:00:00+00:00,2022-04-06 14:00:00+00:00,-1,clean_hi,45506.67,44412.0,1094.6699999999983,44251.5,44720.0,468.5,44163.42,44765.40346050618,42959.45307898763,601.9834605061842,302.6897367078867,False,,2022-04-06 20:00:00+00:00,986.3099999999977,1.6384337190437896,2,2022
2022-04-19 00:00:00+00:00,2022-04-19 14:00:00+00:00,1,clean_lo,41263.43,40601.0,662.4300000000003,41018.61,41380.5,361.8899999999994,41524.05,40984.98401471693,42602.18197056615,539.0659852830722,224.17323522045317,False,,2022-04-19 20:00:00+00:00,235.9499999999971,0.43770151788764033,1,2022
2022-04-20 00:00:00+00:00,2022-04-20 14:00:00+00:00,-1,clean_hi,41541.23,41229.96,311.2700000000041,41756.49,41966.78,210.29000000000087,41612.3,41998.92098159178,40839.05803681645,386.6209815917755,214.27321061188172,True,,2022-04-20 18:30:00+00:00,773.241963183551,2.0,2,2022
2022-04-26 00:00:00+00:00,2022-04-26 14:00:00+00:00,-1,clean_hi,40773.65,40374.23,399.41999999999825,39823.78,40083.94,260.1600000000035,39686.82,40117.67288127091,38825.114237458176,430.8528812709119,224.8858751393819,True,,2022-04-26 15:30:00+00:00,861.7057625418238,2.0,1,2022
2022-06-15 00:00:00+00:00,2022-06-15 11:30:00+00:00,1,clean_lo,22297.37,20750.0,1547.369999999999,20680.0,20939.41,259.40999999999985,21177.03,20620.399347958464,22290.291304083068,556.6306520415346,397.33768027690616,False,,2022-06-15 17:00:00+00:00,621.9200000000019,1.1172938423692764,2,2022
2022-06-27 00:00:00+00:00,2022-06-27 14:00:00+00:00,-1,clean_hi,21318.66,20926.01,392.65000000000146,20784.81,21194.44,409.6299999999974,20680.0,21215.58115635528,19608.837687289437,535.5811563552816,140.94104236855156,False,,2022-06-27 20:00:00+00:00,170.0,0.31741221285094895,0,2022
2022-07-13 00:00:00+00:00,2022-07-13 13:00:00+00:00,-1,clean_hi,19582.51,19265.4,317.10999999999694,19236.73,19682.86,446.130000000001,19039.03,19715.576792374457,17685.936415251083,676.5467923744582,218.11194916304785,False,,2022-07-13 17:00:00+00:00,121.77000000000044,0.17998755056191684,2,2022
2022-08-26 00:00:00+00:00,2022-08-26 13:00:00+00:00,1,clean_lo,21614.89,21343.01,271.880000000001,21297.98,21614.96,316.97999999999956,21776.3,21278.12757960564,22772.64484078872,498.1724203943595,132.34946929573212,False,,2022-08-26 14:30:00+00:00,33.340000000000146,0.06692462014177297,4,2022
2022-08-30 00:00:00+00:00,2022-08-30 15:00:00+00:00,-1,clean_hi,20548.0,20110.0,438.0,19840.84,20078.1,237.2599999999984,19738.16,20097.431561660673,19019.616876678654,359.2715616606729,128.87707773783862,False,,2022-08-30 19:00:00+00:00,198.15999999999985,0.5515604939172983,1,2022
2022-09-15 00:00:00+00:00,2022-09-15 15:00:00+00:00,-1,clean_hi,20313.59,19920.0,393.59000000000015,19789.71,20021.47,231.76000000000204,19751.31,20047.03595812687,19159.85808374626,295.72595812686995,170.43972084580133,False,,2022-09-15 20:00:00+00:00,107.21000000000276,0.3625315838997414,3,2022
2022-10-13 00:00:00+00:00,2022-10-13 15:30:00+00:00,1,clean_lo,19175.13,19017.8,157.33000000000175,18455.0,18785.09,330.09000000000015,18958.59,18430.536447366998,20014.697105266005,528.0535526330023,163.09035088667395,False,,2022-10-13 20:00:00+00:00,555.2000000000007,1.0514085119428507,3,2022
2023-02-14 00:00:00+00:00,2023-02-14 15:00:00+00:00,1,clean_lo,21816.62,21677.47,139.14999999999782,21748.99,22132.84,383.84999999999854,22144.37,21728.849758940487,22975.410482119023,415.52024105951205,134.26827373009004,False,,2023-02-14 20:00:00+00:00,100.63000000000102,0.2421783346664657,1,2023
2023-05-10 00:00:00+00:00,2023-05-10 13:00:00+00:00,1,clean_lo,27849.94,27580.0,269.9399999999987,27775.92,28033.27,257.3500000000022,28104.05,27757.708844345794,28796.73231130841,346.34115565420507,121.40770436137058,False,,2023-05-10 17:00:00+00:00,195.10000000000218,0.5633174019745851,2,2023
2023-07-06 00:00:00+00:00,2023-07-06 12:00:00+00:00,-1,clean_hi,30730.0,30327.0,403.0,30887.1,31172.36,285.26000000000204,30705.12,31198.401443646355,29718.557112707287,493.2814436463559,173.60962430903066,False,,2023-07-06 20:00:00+00:00,817.119999999999,1.6564985578208977,3,2023
2023-07-20 00:00:00+00:00,2023-07-20 15:00:00+00:00,-1,clean_hi,30197.36,29881.29,316.0699999999997,29853.16,30101.01,247.84999999999854,29842.0,30118.421298220284,29289.15740355943,276.42129822028437,116.07532146857261,False,,2023-07-20 20:00:00+00:00,271.0400000000009,0.9805322590736295,3,2023
2023-08-29 00:00:00+00:00,2023-08-29 14:30:00+00:00,1,clean_lo,26206.24,26005.0,201.2400000000016,26103.43,26916.18,812.75,27492.03,26076.806937350284,30322.47612529943,1415.2230626497148,177.4870843314494,False,,2023-08-29 20:00:00+00:00,650.8199999999997,0.45987096817195217,1,2023
2023-10-06 00:00:00+00:00,2023-10-06 13:00:00+00:00,-1,clean_hi,27590.0,27389.99,200.0099999999984,27431.6,27688.65,257.0500000000029,27391.86,27706.0848391367,26763.410321726602,314.2248391366993,116.23226091131272,False,,2023-10-06 13:30:00+00:00,0.0,0.0,4,2023
2024-02-26 00:00:00+00:00,2024-02-26 15:00:00+00:00,1,clean_lo,51796.5,51400.0,396.5,51380.0,51642.08,262.08000000000175,52350.77,51348.24918651783,54355.81162696433,1002.520813482166,211.67208988114467,True,,2024-02-26 19:00:00+00:00,2005.041626964332,2.0,0,2024
2024-03-03 00:00:00+00:00,2024-03-03 12:30:00+00:00,1,clean_lo,62100.0,61642.39,457.6100000000006,61831.1,62134.95,303.84999999999854,62184.02,61791.277427750196,62969.5051444996,392.742572249801,265.48381499869294,True,,2024-03-03 17:00:00+00:00,785.485144499602,2.0,6,2024
2024-04-11 00:00:00+00:00,2024-04-11 14:00:00+00:00,-1,clean_hi,71062.0,70285.13,776.8699999999953,70350.01,70616.5,266.49000000000524,69828.0,70690.41243353988,68103.17513292024,862.412433539881,492.7495569325125,False,,2024-04-11 20:00:00+00:00,260.7899999999936,0.3023959185392864,3,2024
2024-04-15 00:00:00+00:00,2024-04-15 14:30:00+00:00,-1,clean_hi,66558.78,64683.01,1875.7699999999968,65457.0,65684.65,227.64999999999418,64235.24,65765.0287408162,61175.6625183676,1529.7887408161987,535.8582721079863,False,,2024-04-15 20:00:00+00:00,1960.8399999999965,1.2817717555914394,0,2024
2024-05-06 00:00:00+00:00,2024-05-06 10:30:00+00:00,-1,clean_hi,64473.78,63708.58,765.1999999999971,64849.0,65111.1,262.09999999999854,64007.17,65165.5436278777,61690.4227442446,1158.3736278776996,362.9575191846602,False,,2024-05-06 20:00:00+00:00,1307.1699999999983,1.1284528312293454,0,2024
2024-05-07 00:00:00+00:00,2024-05-07 12:00:00+00:00,-1,clean_hi,63967.19,62832.6,1134.5900000000038,63691.16,63927.27,236.1099999999933,63550.8,63979.31960953112,62693.760780937766,428.5196095311185,346.99739687414336,False,,2024-05-07 14:30:00+00:00,438.2300000000032,1.022660317644529,1,2024
2024-05-09 00:00:00+00:00,2024-05-09 15:30:00+00:00,1,clean_lo,61806.98,61144.33,662.6500000000015,61571.42,61903.85,332.4300000000003,62159.06,61517.95777981844,63441.26444036311,641.1022201815576,356.41480121036557,False,,2024-05-09 20:00:00+00:00,509.6100000000006,0.7948966388787126,3,2024
2024-05-10 00:00:00+00:00,2024-05-10 15:00:00+00:00,-1,clean_hi,63236.96,62660.42,576.5400000000009,61326.01,62203.42,877.4099999999962,61200.01,62273.429703016925,59053.170593966155,1073.4197030169234,466.7313534461584,False,,2024-05-10 20:00:00+00:00,1012.8899999999994,0.9436104043490157,4,2024
2024-05-23 00:00:00+00:00,2024-05-23 13:00:00+00:00,-1,clean_hi,69675.0,69166.61,508.3899999999994,69558.07,69829.54,271.4699999999866,69296.02,69875.4456827462,68137.16863450762,579.4256827461941,306.03788497466184,True,,2024-05-23 13:30:00+00:00,1158.8513654923881,2.0,3,2024
2024-05-24 00:00:00+00:00,2024-05-24 14:30:00+00:00,1,clean_lo,68017.56,66816.21,1201.3499999999913,67440.0,67723.55,283.5500000000029,67869.48,67383.70397077408,68841.03205845183,485.77602922591905,375.3068615061337,True,,2024-05-24 17:30:00+00:00,971.5520584518381,2.0,4,2024
2024-06-20 00:00:00+00:00,2024-06-20 13:30:00+00:00,-1,clean_hi,65635.83,64818.72,817.1100000000006,65493.96,65888.88,394.92000000000553,65142.65,65933.77738477888,63560.39523044225,791.1273847788761,299.3158985258164,False,,2024-06-20 20:00:00+00:00,583.5,0.7375550527341321,3,2024
2024-07-16 00:00:00+00:00,2024-07-16 15:30:00+00:00,1,clean_lo,64993.95,62794.0,2199.949999999997,63898.71,64352.54,453.83000000000175,64878.24,63821.22349852821,66992.27300294358,1057.016501471786,516.5766764785692,False,,2024-07-16 20:00:00+00:00,321.76000000000204,0.3044039516431244,1,2024
2024-07-24 00:00:00+00:00,2024-07-24 15:30:00+00:00,-1,clean_hi,66146.01,65476.84,669.1699999999983,66488.01,66726.28,238.27000000000407,66176.0,66777.45963162268,64973.08073675464,601.4596316226816,341.1975441512086,False,,2024-07-24 20:00:00+00:00,617.1100000000006,1.0260206463650698,2,2024
2024-08-07 00:00:00+00:00,2024-08-07 14:30:00+00:00,-1,clean_hi,57287.99,55557.88,1730.1100000000006,56436.22,56710.5,274.27999999999884,56085.83,56784.86904501028,54687.751909979444,699.0390450102786,495.79363340185455,True,,2024-08-07 18:30:00+00:00,1398.0780900205573,2.0,2,2024
2024-08-11 00:00:00+00:00,2024-08-11 11:30:00+00:00,-1,clean_hi,61382.73,60881.36,501.3700000000026,60777.3,61021.73,244.4300000000003,60669.15,61062.65113244618,59882.14773510764,393.50113244618115,272.8075496411949,True,,2024-08-11 19:00:00+00:00,787.0022648923623,2.0,6,2024
2024-08-12 00:00:00+00:00,2024-08-12 11:00:00+00:00,1,clean_lo,59088.33,58100.06,988.2700000000041,58631.89,58881.01,249.12000000000262,59536.91,58564.16204485131,61482.405910297384,972.7479551486904,451.5197009912186,False,,2024-08-12 13:30:00+00:00,453.0899999999965,0.4657835543131406,0,2024
2024-08-28 00:00:00+00:00,2024-08-28 10:00:00+00:00,1,clean_lo,59661.0,58917.12,743.8799999999974,59405.35,59816.26,410.9100000000035,59922.01,59345.534358193516,61074.961283612975,576.4756418064862,398.7709453765539,False,,2024-08-28 13:30:00+00:00,237.98999999999796,0.4128361768317133,2,2024
2024-08-30 00:00:00+00:00,2024-08-30 15:00:00+00:00,-1,clean_hi,59487.64,58685.0,802.6399999999994,58675.01,59036.0,360.98999999999796,58094.0,59096.84497627338,56088.31004745324,1002.8449762733799,405.63317515588636,False,,2024-08-30 18:00:00+00:00,392.90000000000146,0.39178537988995743,4,2024
2024-09-06 00:00:00+00:00,2024-09-06 13:00:00+00:00,1,clean_lo,56858.88,55989.0,869.8799999999974,56120.01,56662.61,542.5999999999985,56754.1,56065.645747191826,58131.008505616344,688.4542528081729,362.42835205448927,False,,2024-09-06 13:30:00+00:00,0.0,0.0,4,2024
2024-10-01 00:00:00+00:00,2024-10-01 14:00:00+00:00,-1,clean_hi,64097.03,63006.7,1090.3300000000017,63084.0,63380.0,296.0,62808.76,63421.83627792693,61582.607444146146,613.076277926928,278.90851951285646,True,,2024-10-01 17:00:00+00:00,1226.152555853856,2.0,1,2024
2024-11-12 00:00:00+00:00,2024-11-12 13:00:00+00:00,-1,clean_hi,89800.0,86561.35,3238.649999999994,86521.95,86923.69,401.74000000000524,86050.0,87071.03023156262,84007.93953687476,1021.0302315626177,982.268210417403,False,,2024-11-12 14:30:00+00:00,978.0,0.9578560651463152,1,2024
2024-11-18 00:00:00+00:00,2024-11-18 11:30:00+00:00,-1,clean_hi,92079.3,89617.96,2461.3399999999965,91050.86,91757.57,706.7100000000064,90275.13,91835.39621323835,87154.59757352332,1560.2662132383412,518.8414215889179,False,,2024-11-18 15:30:00+00:00,898.2300000000105,0.5756902202834535,0,2024
2024-11-22 00:00:00+00:00,2024-11-22 13:30:00+00:00,-1,clean_hi,99299.99,97840.0,1459.9900000000052,98216.16,98492.0,275.8399999999965,97763.54,98567.33623992774,96155.9475201445,803.7962399277458,502.24159951822315,False,,2024-11-22 15:30:00+00:00,641.429999999993,0.7980007471267245,4,2024
2024-12-19 00:00:00+00:00,2024-12-19 15:00:00+00:00,-1,clean_hi,101415.25,98802.0,2613.25,101063.38,101952.43,889.0499999999884,99916.23,102052.40885472209,95643.87229055581,2136.178854722093,666.5256981472911,False,,2024-12-19 20:00:00+00:00,4216.229999999996,1.9737251825519582,3,2024
2025-01-12 00:00:00+00:00,2025-01-12 11:30:00+00:00,1,clean_lo,94699.0,94296.99,402.00999999999476,94040.14,94255.1,214.9600000000064,94255.1,94011.3961068249,94742.50778635021,243.70389317510126,191.62595450065166,True,,2025-01-12 14:00:00+00:00,487.4077863502025,2.0,6,2025
2025-02-12 00:00:00+00:00,2025-02-12 14:00:00+00:00,-1,clean_hi,96263.99,95100.0,1163.9900000000052,95200.83,95800.0,599.1699999999983,94696.02,95877.04651409465,92333.96697181072,1181.026514094643,513.6434272976446,False,,2025-02-12 15:00:00+00:00,196.02000000000407,0.16597425854598194,2,2025
2025-04-04 00:00:00+00:00,2025-04-04 10:30:00+00:00,-1,clean_hi,83413.46,82577.63,835.8300000000017,83201.72,84253.87,1052.1499999999942,82567.03,84333.03520578503,79035.01958842995,1766.0052057850262,527.7680385668522,False,,2025-04-04 17:30:00+00:00,908.0299999999988,0.5141717572663442,4,2025
2025-04-07 00:00:00+00:00,2025-04-07 14:00:00+00:00,1,clean_lo,79347.46,74555.0,4792.460000000006,77386.34,77870.01,483.66999999999825,78115.2,77214.32726139345,79916.94547721308,900.8727386065439,1146.7515907102866,True,,2025-04-07 14:30:00+00:00,1801.7454772130877,2.0,0,2025
2025-04-23 00:00:00+00:00,2025-04-23 10:00:00+00:00,-1,clean_hi,93909.05,92580.18,1328.87000000001,93900.0,94147.44,247.44000000000233,93638.1,94218.48276734145,92477.33446531711,580.3827673414489,473.61844894298997,False,,2025-04-23 13:30:00+00:00,313.65000000000873,0.5404192158163841,2,2025
2025-05-12 00:00:00+00:00,2025-05-12 12:00:00+00:00,-1,clean_hi,105086.42,103702.15,1384.270000000004,104031.75,104310.85,279.1000000000058,104000.04,104379.47809912034,103241.16380175929,379.43809912035067,457.52066080225177,False,,2025-05-12 13:30:00+00:00,125.17999999999302,0.32990888445360955,0,2025
2025-05-15 00:00:00+00:00,2025-05-15 11:30:00+00:00,1,clean_lo,103866.51,102140.0,1726.5099999999948,101906.35,102195.09,288.7399999999907,102371.61,101854.76590129135,103405.2981974173,516.8440987086506,343.89399139106956,False,,2025-05-15 13:30:00+00:00,467.2100000000064,0.9039669818565089,3,2025
2025-05-29 00:00:00+00:00,2025-05-29 14:00:00+00:00,-1,clean_hi,108484.61,106948.01,1536.6000000000058,107775.36,108185.92,410.5599999999977,107045.56,108248.01477689204,104640.6504462159,1202.4547768920456,413.96517928028004,False,,2025-05-29 20:00:00+00:00,1406.2599999999948,1.1694909671652844,3,2025
2025-06-03 00:00:00+00:00,2025-06-03 15:00:00+00:00,1,clean_lo,106500.0,105116.2,1383.800000000003,105789.96,106333.33,543.3699999999953,106708.93,105739.08458053155,108648.62083893688,969.8454194684455,339.1694631230216,False,,2025-06-03 18:00:00+00:00,37.34000000001106,0.03850098093000886,1,2025
2025-06-20 00:00:00+00:00,2025-06-20 15:00:00+00:00,-1,clean_hi,104820.0,104238.02,581.9799999999959,104385.97,105084.0,698.0299999999988,104262.08,105149.32103300883,102487.59793398234,887.2410330088314,435.47355339226084,True,,2025-06-20 17:30:00+00:00,1774.4820660176629,2.0,4,2025
2025-07-24 00:00:00+00:00,2025-07-24 15:00:00+00:00,1,clean_lo,119273.36,117380.03,1893.3300000000017,118480.0,118880.0,400.0,119000.0,118408.41495149468,120183.17009701065,591.5850485053234,477.2336567021971,False,,2025-07-24 16:30:00+00:00,190.4100000000035,0.3218641182380898,3,2025
2025-07-29 00:00:00+00:00,2025-07-29 14:30:00+00:00,-1,clean_hi,119061.68,117450.0,1611.679999999993,118317.15,118527.01,209.86000000000058,117823.67,118585.0336643192,116300.9426713616,761.3636643192003,386.82442879466697,False,,2025-07-29 20:00:00+00:00,872.9199999999983,1.1465217489470685,1,2025
