date,ts,bias,sw_q,a_hi,a_lo,a_rng,fvg_lo,fvg_hi,fvg_size,entry,sl,tp,sl_dist,atr,win,bars_held,exit_ts,mfe,mfe_r,dow,year
2021-08-04 00:00:00+00:00,2021-08-04 13:00:00+00:00,1,clean_lo,38566.82,37775.0,791.8199999999997,38522.83,38749.99,227.15999999999622,38899.99,38493.50627059986,39712.95745880028,406.4837294001409,195.49152933428337,True,,2021-08-04 18:00:00+00:00,812.9674588002817,2.0,2,2021
2021-08-05 00:00:00+00:00,2021-08-05 14:15:00+00:00,1,clean_lo,39849.61,39000.0,849.6100000000006,38041.4,38312.52,271.11999999999534,38372.78,37996.77869939663,39124.78260120674,376.0013006033696,297.47533735580157,True,,2021-08-05 15:00:00+00:00,752.0026012067392,2.0,3,2021
2021-08-24 00:00:00+00:00,2021-08-24 13:30:00+00:00,-1,clean_hi,49800.0,48776.26,1023.739999999998,48820.3,49120.77,300.4699999999939,48571.85,49153.18275768572,47409.18448462856,581.3327576857191,216.0850512381365,False,,2021-08-24 20:00:00+00:00,822.75,1.415282364742976,1,2021
2021-08-25 00:00:00+00:00,2021-08-25 14:30:00+00:00,1,clean_lo,48603.84,47652.36,951.4799999999959,47676.18,47930.0,253.8199999999997,48303.9,47638.25922396634,49635.18155206732,665.6407760336588,252.8051735577074,False,,2021-08-25 20:00:00+00:00,868.6800000000003,1.3050282243467528,2,2021
2021-09-13 00:00:00+00:00,2021-09-13 13:45:00+00:00,1,clean_lo,46285.71,44315.0,1970.7099999999991,44787.38,46112.62,1325.2400000000052,46140.01,44729.69751688898,48960.63496622205,1410.3124831110254,384.5498874068147,False,,2021-09-13 14:00:00+00:00,0.0,0.0,0,2021
2021-09-24 00:00:00+00:00,2021-09-24 11:15:00+00:00,-1,clean_hi,44978.53,43889.64,1088.8899999999994,41705.42,41927.22,221.8000000000029,41497.44,42002.57774020473,40487.164519590544,505.1377402047292,502.3849346981955,False,,2021-09-24 14:00:00+00:00,653.6200000000026,1.2939441027215557,4,2021
2021-09-26 00:00:00+00:00,2021-09-26 09:30:00+00:00,1,clean_lo,42735.05,41855.0,880.0500000000029,41700.0,42314.0,614.0,42566.29,41646.25968185088,44406.35063629824,920.0303181491181,358.2687876607587,False,,2021-09-26 20:00:00+00:00,1180.6100000000006,1.2832294509327766,6,2021
2021-10-06 00:00:00+00:00,2021-10-06 10:30:00+00:00,1,clean_lo,51828.0,50917.73,910.2699999999968,50842.0,51022.52,180.5199999999968,51374.13,50796.80006731392,52528.78986537216,577.3299326860797,301.33288457386163,True,,2021-10-06 12:30:00+00:00,1154.6598653721594,2.0,2,2021
2021-10-13 00:00:00+00:00,2021-10-13 14:45:00+00:00,1,clean_lo,56599.99,54770.13,1829.8600000000006,55197.39,55676.6,479.2099999999991,55784.15,55145.030826329334,57062.38834734134,639.1191736706678,349.0611578044322,True,,2021-10-13 16:45:00+00:00,1278.2383473413356,2.0,2,2021
2021-10-17 00:00:00+00:00,2021-10-17 13:15:00+00:00,1,clean_lo,61405.94,60475.76,930.1800000000003,60886.23,61052.13,165.89999999999418,61175.49,60852.43464751512,61821.60070496976,323.05535248488013,225.30234989925071,False,,2021-10-17 13:30:00+00:00,0.0,0.0,6,2021
2021-10-18 00:00:00+00:00,2021-10-18 10:00:00+00:00,-1,clean_hi,62578.91,61406.27,1172.6400000000067,61277.68,61717.7,440.0199999999968,60976.94,61781.470357905724,59367.87928418856,804.5303579057218,425.13571937152403,False,,2021-10-18 13:45:00+00:00,1132.4900000000052,1.407641102503574,0,2021
2021-10-21 00:00:00+00:00,2021-10-21 11:00:00+00:00,-1,clean_hi,66033.64,64062.82,1970.8199999999997,65746.91,65924.06,177.14999999999418,65573.52,65977.63945783403,64765.28108433196,404.1194578340219,357.19638556020794,True,,2021-10-21 11:30:00+00:00,808.2389156680438,2.0,3,2021
2021-10-22 00:00:00+00:00,2021-10-22 14:00:00+00:00,-1,clean_hi,63351.02,62000.0,1351.0199999999968,62447.87,63200.0,752.1299999999974,62003.06,63254.54467195349,59500.090656093016,1251.4846719534908,363.63114635659605,False,,2021-10-22 20:00:00+00:00,2003.0599999999977,1.6005469702424273,4,2021
2021-11-23 00:00:00+00:00,2021-11-23 10:30:00+00:00,1,clean_lo,57258.56,55971.97,1286.5899999999965,56832.36,57150.34,317.9799999999959,57330.98,56759.06311555177,58474.81376889647,571.9168844482338,488.64589632152723,False,,2021-11-23 10:45:00+00:00,0.0,0.0,1,2021
2021-12-06 00:00:00+00:00,2021-12-06 11:45:00+00:00,1,clean_lo,49438.18,48035.01,1403.1699999999983,47522.23,48000.0,477.7699999999968,48577.78,47450.964890370524,50831.41021925895,1126.815109629475,475.10073086321836,False,,2021-12-06 20:00:00+00:00,788.2200000000012,0.6995113867963553,0,2021
2021-12-15 00:00:00+00:00,2021-12-15 12:45:00+00:00,-1,clean_hi,48761.0,47836.0,925.0,47900.42,48168.27,267.84999999999854,47588.42,48203.92509566722,46357.40980866556,615.5050956672203,237.7006377814975,False,,2021-12-15 18:45:00+00:00,1041.4199999999983,1.6919762441139132,2,2021
2021-12-31 00:00:00+00:00,2021-12-31 11:00:00+00:00,-1,clean_hi,47550.0,46825.38,724.6200000000026,48166.65,48335.01,168.36000000000058,48070.0,48372.72193030453,47464.556139390945,302.72193030452763,251.41286869686107,True,,2021-12-31 16:45:00+00:00,605.4438606090553,2.0,4,2021
2022-01-05 00:00:00+00:00,2022-01-05 11:45:00+00:00,-1,clean_hi,46549.0,45722.21,826.7900000000009,46299.2,46461.75,162.5500000000029,46270.99,46488.37772362078,45836.21455275843,217.38772362078453,177.51815747186816,True,,2022-01-05 12:30:00+00:00,434.77544724156905,2.0,2,2022
2022-01-14 00:00:00+00:00,2022-01-14 15:00:00+00:00,1,clean_lo,42978.1,42362.91,615.189999999995,42558.67,42772.92,214.25,43059.18,42519.81725608977,44137.905487820455,539.3627439102274,259.0182927348226,False,,2022-01-14 20:00:00+00:00,348.8199999999997,0.6467261670154548,4,2022
2022-01-16 00:00:00+00:00,2022-01-16 11:00:00+00:00,-1,clean_hi,43225.86,42838.0,387.8600000000006,42911.49,43086.17,174.6800000000003,42850.47,43102.6371284825,42346.135743035,252.1671284824988,109.7808565500017,False,,2022-01-16 12:15:00+00:00,64.09999999999854,0.25419649414950324,6,2022
2022-01-28 00:00:00+00:00,2022-01-28 13:45:00+00:00,1,clean_lo,37500.0,36500.0,1000.0,36513.2,36720.0,206.8000000000029,36910.46,36477.59322359616,37776.19355280768,432.86677640384005,237.3785093589328,False,,2022-01-28 20:00:00+00:00,466.23999999999796,1.077098140618264,4,2022
2022-02-03 00:00:00+00:00,2022-02-03 10:00:00+00:00,-1,clean_hi,37081.55,36720.01,361.5400000000009,36666.67,36902.52,235.84999999999854,36443.16,36924.193283015564,35481.09343396888,481.0332830155603,144.48855343712194,False,,2022-02-03 15:15:00+00:00,193.1600000000035,0.4015522559875659,3,2022
2022-02-18 00:00:00+00:00,2022-02-18 11:15:00+00:00,-1,clean_hi,40950.0,40300.0,650.0,40485.14,40691.36,206.22000000000116,40364.47,40714.464990841654,39664.480018316695,349.9949908416529,154.0332722776816,True,,2022-02-18 14:30:00+00:00,699.9899816833058,2.0,4,2022
2022-02-25 00:00:00+00:00,2022-02-25 10:00:00+00:00,1,clean_lo,39030.01,38138.54,891.4700000000012,38287.33,38528.91,241.58000000000175,38659.25,38249.616282182404,39478.51743563519,409.63371781759633,251.42478545064643,True,,2022-02-25 12:45:00+00:00,819.2674356351927,2.0,4,2022
2022-03-02 00:00:00+00:00,2022-03-02 14:45:00+00:00,1,clean_lo,44750.0,43819.97,930.0299999999988,43799.98,44517.5,717.5199999999968,44819.4,43752.9029285883,46952.3941428234,1066.4970714117007,313.84714274468416,False,,2022-03-02 17:45:00+00:00,580.5999999999985,0.5443990570283236,2,2022
2022-04-06 00:00:00+00:00,2022-04-06 11:15:00+00:00,-1,clean_hi,45506.67,44412.0,1094.6699999999983,44913.59,45066.0,152.4100000000035,44714.99,45092.35823189195,43960.25353621609,377.36823189195275,175.7215459463424,True,,2022-04-06 14:00:00+00:00,754.7364637839055,2.0,2,2022
2022-04-19 00:00:00+00:00,2022-04-19 14:00:00+00:00,1,clean_lo,41263.43,40601.0,662.4300000000003,41159.66,41380.5,220.8399999999965,41533.28,41134.19951936435,42331.44096127129,399.0804806356464,169.73653757100016,False,,2022-04-19 20:00:00+00:00,226.72000000000116,0.5681059610805487,1,2022
